bundle,label,run_id,nr,nz,run_key_extra,step,time,dt,viscosity,max_abs_u_r,max_abs_u_z,dr,dz,advective_cfl_r,advective_cfl_z,viscous_number,first_derivative_coefficient_r,heun_max_amplification,heun_argmax_theta_r,heun_argmax_theta_z,heun_passes,predictor_stage,predictor_max_amplification,predictor_argmax_theta_r,predictor_argmax_theta_z,row_verdict
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1575.0,0.0009449693881741221,5.999805639200657e-07,0.0005,193.82553797379217,159.9001859341538,0.015625,0.0078125,0.007442659556840059,0.01227993647714521,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0001824777514694,-1.5533430342749532,-1.5271630954950384,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1600.0,0.0009599689022721246,5.999805639200657e-07,0.0005,194.79474042644318,160.6803984669935,0.015625,0.0078125,0.007479875725422093,0.012339854858640335,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0001843957332428,-1.5533430342749532,-1.5271630954950384,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1625.0,0.0009749684163701271,5.999805639200657e-07,0.0005,195.77263375934297,161.4817191002477,0.015625,0.0078125,0.007517425612995014,0.012401394289734175,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0001863620102225,-1.5533430342749532,-1.5271630954950384,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1650.0,0.000989967930468127,5.999805639200657e-07,0.0005,196.7310786321226,162.2603257075531,0.015625,0.0078125,0.007554228703891437,0.01246118934014352,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0001882882904904,-1.5533430342749532,-1.5271630954950384,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1675.0,0.0010049674445661268,5.999805639200657e-07,0.0005,197.67079550446186,163.01597898815152,0.015625,0.0078125,0.007590312662866881,0.01251922163216547,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000190174545871,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1700.0,0.0010199669586641266,5.999805639200657e-07,0.0005,198.5923757287893,163.7496854941533,0.015625,0.0078125,0.007625700197119013,0.012575568466497985,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0001920218662543,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1725.0,0.0010349664727621263,5.999805639200657e-07,0.0005,199.49628335797672,164.46241217005516,0.015625,0.0078125,0.00766040912570087,0.012630304102072828,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0001938311679772,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1750.0,0.001049965986860126,5.999805639200657e-07,0.0005,200.38285694289374,165.15508724829698,0.015625,0.0078125,0.007694452448544719,0.012683499824832111,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0001956035533603,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1775.0,0.0010649655009581259,5.999805639200657e-07,0.0005,201.25231128233696,165.82860119512196,0.015625,0.0078125,0.0077278384136571605,0.012735224020367994,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0001973400125788,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1800.0,0.0010799650150561256,5.999805639200657e-07,0.0005,202.10473909139978,166.48380769765615,0.015625,0.0078125,0.00776057058118245,0.012785542249727937,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000199041421536,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1825.0,0.0010949645291541254,5.999805639200657e-07,0.0005,202.94011255793026,167.1215246838532,0.015625,0.0078125,0.007792647883168551,0.012834517327743926,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002007085400717,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1850.0,0.0011099640432521251,5.999805639200657e-07,0.0005,203.75828476035434,167.74253536766415,0.015625,0.0078125,0.007824064678009774,0.012882209403298905,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000202342010435,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1875.0,0.001124963557350125,5.999805639200657e-07,0.0005,204.55899092383353,168.34758931246077,0.015625,0.0078125,0.00785481079868168,0.012928676040995051,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000203942355978,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1900.0,0.0011399630714481247,5.999805639200657e-07,0.0005,205.34184949547526,168.93740350638825,0.015625,0.0078125,0.007884871594027808,0.012973972303738177,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000205509980019,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1925.0,0.0011549625855461244,5.999805639200657e-07,0.0005,206.10636302315078,169.51266344393517,0.015625,0.0078125,0.007914227962505202,0.01301815083579962,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000207045164832,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1950.0,0.0011699620996441242,5.999805639200657e-07,0.0005,206.85191882638668,170.07402420858412,0.015625,0.0078125,0.007942856377945801,0.013061261945961114,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002085480707315,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,1975.0,0.001184961613742124,5.999805639200657e-07,0.0005,207.57778945180172,170.622111551946,0.015625,0.0078125,0.007970728907044651,0.013103353690389622,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002100187352185,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2000.0,0.0011999611278401237,5.999805639200657e-07,0.0005,208.28313290966028,171.1575229652806,0.015625,0.0078125,0.007997813218443261,0.013144471954927444,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002114570721654,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2025.0,0.0012149606419381235,5.999805639200657e-07,0.0005,208.9669926923108,171.68082873975786,0.015625,0.0078125,0.008024072583437625,0.01318466053651765,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002128628710212,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2050.0,0.0012299601560361233,5.999805639200657e-07,0.0005,209.62829757958053,172.1925730122283,0.015625,0.0078125,0.008049465868505605,0.013223961223516649,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002142357960275,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2075.0,0.001244959670134123,5.999805639200657e-07,0.0005,210.265861240613,172.69327479363477,0.015625,0.0078125,0.008073947520018,0.013262413874673645,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000215575385435,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2100.0,0.0012599591842321228,5.999805639200657e-07,0.0005,210.87838164617546,173.1834289775269,0.015625,0.0078125,0.008097467541671883,0.013300056496582046,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000216881050727,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2125.0,0.0012749586983301225,5.999805639200657e-07,0.0005,211.53433206386313,173.66350732642755,0.015625,0.0078125,0.008122655221768386,0.013336925319429947,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002182096279795,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2150.0,0.0012899582124281223,5.999805639200657e-07,0.0005,212.57987136986523,174.1339594340578,0.015625,0.0078125,0.008162802630562993,0.01337305487089662,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002198480113358,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2175.0,0.001304957726526122,5.999805639200657e-07,0.0005,213.61602663243173,174.59521366167394,0.015625,0.0078125,0.00820258970376257,0.013408478048060862,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002214691729954,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2200.0,0.0013199572406241218,5.999805639200657e-07,0.0005,214.64138916509566,175.0476780469939,0.015625,0.0078125,0.008241962349559064,0.013443226187204288,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002230723791588,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2225.0,0.0013349567547221216,5.999805639200657e-07,0.0005,215.65441644568602,175.49174118442673,0.015625,0.0078125,0.008280861337019866,0.01347732913141076,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002246567485924,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2250.0,0.0013499562688201214,5.999805639200657e-07,0.0005,216.65342610755988,175.92777307556307,0.015625,0.0078125,0.008319222065358596,0.013510815295881943,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002262212468895,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2275.0,0.0013649557829181211,5.999805639200657e-07,0.0005,217.63658940760445,176.35612594915312,0.015625,0.0078125,0.008356974313114517,0.01354371173090957,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002277646802937,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2300.0,0.0013799552970161209,5.999805639200657e-07,0.0005,218.60192417195594,176.77713505009177,0.015625,0.0078125,0.0083940419672769,0.013576044182467542,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002292856890826,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2325.0,0.0013949548111141206,5.999805639200657e-07,0.0005,219.54728722477705,177.1911193972576,0.015625,0.0078125,0.008430342732559512,0.013607837150412071,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002307827405261,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2350.0,0.0014099543252121204,5.999805639200657e-07,0.0005,220.4703663114995,177.5983825103969,0.015625,0.0078125,0.008465787821263164,0.013639113944304572,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000232254121433,-1.5533430342749532,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2375.0,0.0014249538393101202,5.999805639200657e-07,0.0005,221.36867153598075,177.99921310660446,0.015625,0.0078125,0.008500281624473185,0.013669896736899646,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000233698017152,-1.562069680534925,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2400.0,0.00143995335340812,5.999805639200657e-07,0.0005,222.23952634131905,178.3938857672996,0.015625,0.0078125,0.008533721365733946,0.013700206615367192,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002351123028375,-1.562069680534925,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2425.0,0.0014549528675061197,5.999805639200657e-07,0.0005,223.0800580768557,178.7826615769084,0.015625,0.0078125,0.008565996738833464,0.0137300636303416,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002364946116116,-1.562069680534925,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2450.0,0.0014699523816041195,5.999805639200657e-07,0.0005,223.88718820935105,179.16578873470377,0.015625,0.0078125,0.008596989531924757,0.013759486842909558,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002378424265854,-1.562069680534925,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2475.0,0.0014849518957021192,5.999805639200657e-07,0.0005,224.65762225457019,179.54350314139677,0.015625,0.0078125,0.008626573240911239,0.013788494369658793,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002391530085053,-1.562069680534925,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2500.0,0.001499951409800119,5.999805639200657e-07,0.0005,225.3878395266127,179.91602896207127,0.015625,0.0078125,0.00865461267583375,0.013817103425910067,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002404233870197,-1.562069680534925,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2525.0,0.0015149509238981188,5.999805639200657e-07,0.0005,226.07408282623607,180.2835791668933,0.015625,0.0078125,0.008680963564914991,0.013845330367242299,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002416503521188,-1.562069680534925,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2550.0,0.0015299504379961185,5.999805639200657e-07,0.0005,226.89052208743135,180.64635605068764,0.015625,0.0078125,0.008712313816968652,0.013873190729394757,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002429848664984,-1.562069680534925,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2575.0,0.0015449499520941183,5.999805639200657e-07,0.0005,228.36252003573313,181.00455173195712,0.015625,0.0078125,0.008768836707151773,0.013900699266590507,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002448849689565,-1.562069680534925,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2600.0,0.001559949466192118,5.999805639200657e-07,0.0005,229.82025673724561,181.3583486312564,0.015625,0.0078125,0.00882481198319788,0.013927869988274316,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002467719925456,-1.562069680534925,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2625.0,0.0015749489802901178,5.999805639200657e-07,0.0005,231.2600715208431,181.7079199280615,0.015625,0.0078125,0.00888009907988929,0.013954716194199102,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002486428118649,-1.562069680534925,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2650.0,0.0015899484943881176,5.999805639200657e-07,0.0005,232.6779340301976,182.05342999448538,0.015625,0.0078125,0.008934543236556403,0.013981250507734213,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002504939219607,-1.562069680534925,-1.53588974175501,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2675.0,0.0016049480084861173,5.999805639200657e-07,0.0005,234.06941299696777,182.39503480346895,0.015625,0.0078125,0.008987974298007007,0.014007484907213479,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000252321493447,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2700.0,0.001619947522584117,5.999805639200657e-07,0.0005,235.42964305318947,182.73288230854027,0.015625,0.0078125,0.009040205440163353,0.014033430755099774,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000254121444412,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2725.0,0.0016349470366821169,5.999805639200657e-07,0.0005,236.75328962213507,183.06711279202221,0.015625,0.0078125,0.00909103182191483,0.014059098824726498,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002558885640027,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2750.0,0.0016499465507801166,5.999805639200657e-07,0.0005,238.0345119738214,183.39785917877242,0.015625,0.0078125,0.009140229166495423,0.014084499324392022,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002576174964772,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2775.0,0.0016649460648781164,5.999805639200657e-07,0.0005,239.2669245927936,183.72524731327496,0.015625,0.0078125,0.009187552278054664,0.014109641918639648,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000259302332459,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2800.0,0.0016799455789761161,5.999805639200657e-07,0.0005,240.44355708470704,184.0493961992035,0.015625,0.0078125,0.009232733502120258,0.014134535746655451,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002609365701733,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2825.0,0.001694945093074116,5.999805639200657e-07,0.0005,241.55681294761047,184.3704182024378,0.015625,0.0078125,0.009275481142466634,0.014159189437859453,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000262513076278,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2850.0,0.0017099446071721157,5.999805639200657e-07,0.0005,242.59842765683896,184.68841922083487,0.015625,0.0078125,0.009315477851626976,0.014183611124943617,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000264024046963,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2875.0,0.0017249441212701154,5.999805639200657e-07,0.0005,243.55942666220722,185.00349882665898,0.015625,0.0078125,0.009352379018037694,0.01420780845481012,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002654609702002,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2900.0,0.0017399436353681152,5.999805639200657e-07,0.0005,244.43008407593953,185.3157503901736,0.015625,0.0078125,0.009385811179706322,0.014231788598062912,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002668145902425,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2925.0,0.001754943149466115,5.999805639200657e-07,0.0005,245.1998830425288,185.6252611951424,0.015625,0.0078125,0.009415370502463397,0.01425555825787789,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000268074875749,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2950.0,0.0017699426635641147,5.999805639200657e-07,0.0005,246.10585522765447,185.93211255847143,0.015625,0.0078125,0.009450158707425164,0.014279123679191146,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002694571774189,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,2975.0,0.0017849421776621145,5.999805639200657e-07,0.0005,248.36931836835603,186.23637996650683,0.015625,0.0078125,0.00953707287648567,0.014302490659166259,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002720789984514,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,3000.0,0.0017999416917601142,5.999805639200657e-07,0.0005,250.60508834739812,186.53813323925303,0.015625,0.0078125,0.009622923662586227,0.014325664559805874,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.000274682890235,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
outputs/hou_time_refinement_v1,hou_time_refinement_v1,hou_time_refinement_v1/nr65/nz128/level_index=0/requested_dt=6e-07,65,128,level_index=0;requested_dt=6e-07,3025.0,0.001814941205858114,5.999805639200657e-07,0.0005,252.80275280705717,186.8374367306916,0.015625,0.0078125,0.00970731124414228,0.014348650323335672,1.9660163118532714e-05,0.096,1.0,0.0,0.0,True,euler,1.0002772589464533,-1.562069680534925,-1.5446163880149817,stability-verified-in-model
