method,requested_dt,step,time,dt,viscosity,energy,enstrophy,max_abs_u1,max_abs_omega1,max_abs_psi1,max_abs_u_r,max_abs_u_z,max_cartesian_vorticity,amplification,argmax_u1_r,argmax_u1_z,argmax_u1_value,circulation_max,divergence_residual_max,axis_parity_defect,odd_symmetry_defect,wall_u1_max_abs,advective_cfl,viscous_cfl,divergence_relative_denominator,divergence_residual_relative,divergence_residual_argmax_r,divergence_residual_argmax_z,divergence_pointwise_ratio_max,divergence_pointwise_ratio_argmax_r,divergence_pointwise_ratio_argmax_z,axis_parity_defect_u1,axis_parity_defect_omega1,axis_parity_relative_u1,axis_parity_relative_omega1,axis_parity_relative_denominator_u1,axis_parity_relative_denominator_omega1,axis_parity_argmax_z_u1,axis_parity_argmax_z_omega1,argmax_cartesian_vorticity_r,argmax_cartesian_vorticity_z
rk4,6.000e-07,300.0,0.00017999416917602087,5.999805639200657e-07,0.0005,4007.315399361182,800524.5495802546,2935.8424309643174,35710.33448853409,26.914747882210666,64.14072384334295,53.82949576442133,7699.0125239876825,1.0273149090297087,0.0,0.0859375,2935.842430964317,64.92077707545286,26.385684966049666,438.20578093710355,2.9831426218152046e-10,0.0,0.0041339713567065985,1.9660163118532714e-05,3462.3013918270954,0.007620851560853183,0.0,0.0,0.058377636907546285,0.046875,0.8046875,6.022625742771197,438.20578093710355,0.0005436219170727339,0.0024039917917015904,11078.702961796516,182282.5612174546,0.203125,0.0390625,0.171875,0.0
rk4,6.000e-07,400.0,0.00023999222556802806,5.999805639200657e-07,0.0005,4006.7794103163124,820417.8748262622,2714.986911627005,45317.190485060506,34.778079759884626,83.27850150658026,69.55615951976925,7853.606908510397,1.047943153960813,0.0,0.09375,2714.986911627005,64.93029782424998,32.33353467282814,548.4554729124065,4.147295840084553e-10,0.0,0.005341740008036506,1.9660163118532714e-05,4420.032949969016,0.007315224804614814,0.0,0.0,0.01714561570850335,0.0,0.9609375,5.370337275111524,548.4554729124065,0.000510201069613874,0.002391619380190269,10525.923199604142,229323.89553925314,0.21875,0.046875,0.171875,0.0
rk4,6.000e-07,500.0,0.0002999902819600327,5.999805639200657e-07,0.0005,4006.1303108135526,845057.3513609483,2482.633986590997,53266.57667508841,41.85433927399873,100.74285815677436,83.70867854799747,8046.414530708956,1.0736703682291378,0.0,0.109375,2482.633986590997,64.91225022582088,36.454977346183114,691.8403910063207,5.165929906070232e-10,0.0,0.006428618260509571,1.9660163118532714e-05,5242.572182293309,0.006953643379352816,0.0,0.0,0.06198421635811879,0.984375,0.25,6.728587596691796,691.8403910063207,0.0006737575548049141,0.00259309065736037,9986.65996203939,266801.4668297706,0.921875,0.0546875,0.171875,0.0
rk4,6.000e-07,600.0,0.0003599883383520372,5.999805639200657e-07,0.0005,4005.3869382216317,873931.6067612187,2288.8908283425008,60018.63395895398,48.1806804947601,116.37947855095817,96.3613609895202,8273.344682842986,1.1039507097494707,0.0,0.1328125,2288.8908283425003,64.84107652375646,38.825341323686644,907.8179915333167,5.748006515204906e-10,0.0,0.00740031279444446,1.9660163118532714e-05,5928.0605660680485,0.006549417113907565,0.0,0.0,0.2218165226380189,0.0,0.203125,8.853661550558172,907.8179915333167,0.0009326182165520442,0.0030516691608037266,9493.339711174405,297482.4411484442,0.0234375,0.0546875,0.171875,0.0
rk4,6.000e-07,700.0,0.00041998639474404167,5.999805639200657e-07,0.0005,4004.5700698644773,906564.8538977503,2140.532676559768,65614.17475763928,53.6936380056825,130.1515439832985,107.387276011365,8529.849810131174,1.1381773772194483,0.0,0.140625,2140.532676559768,64.70463248843285,39.63918110834038,1167.3277144699823,5.748006515204906e-10,0.0,0.00824707563764973,1.9660163118532714e-05,6485.303207202977,0.006112155413846289,0.0,0.0,0.03770868122186751,0.0,0.796875,14.461333914958232,1167.3277144699823,0.0015997420682323726,0.003640404111570423,9039.790977640048,320658.8276174681,0.0234375,0.9375,0.171875,0.0
rk4,6.000e-07,800.0,0.00047998445113604614,5.999805639200657e-07,0.0005,4003.7007767984533,942543.3464641725,2044.4732592113398,69769.24598602612,58.52485419995197,142.12268112175747,117.04970839990393,8811.172272433341,1.1757155366739902,0.0,0.046875,2044.473259211339,64.81789389014324,39.136147442048696,1469.4472369079012,5.311449058353901e-10,0.0,0.008989126406714062,1.9660163118532714e-05,6930.110169334797,0.0056472619461697925,0.0,0.0,0.06952260232056304,0.0,0.7890625,22.580926080372592,1469.4472369079012,0.00259208734679748,0.0043429224648009615,8711.48347229552,338354.4718602861,0.0234375,0.0625,0.171875,0.0
rk4,6.000e-07,900.0,0.0005399825075280553,5.999805639200657e-07,0.0005,4002.798794849959,981522.2230495324,2016.1326910059136,72652.31615727575,62.71758589934368,152.43286504245708,125.43517179868736,9112.598886087595,1.2159362861818719,0.0,0.046875,2016.1326910059136,64.84827486652645,38.01886865530378,2130.2782093628775,7.275957614183426e-10,0.0,0.009633109134231906,1.9660163118532714e-05,7281.714041140327,0.005221142774970873,0.0,0.984375,0.08660961924589027,0.0,0.7890625,34.16949265811127,2130.2782093628775,0.004078833257770025,0.006072071899239567,8377.27126820388,350832.1779967167,0.0234375,0.0234375,0.171875,0.0
rk4,6.000e-07,1000.0,0.0005999805639200652,5.999805639200657e-07,0.0005,4001.8811366514524,1023218.4665195369,2012.5162418933285,74521.1083598511,66.33062631036381,161.6569778317089,132.66125262072762,9429.69715771481,1.2582481776166796,0.0,0.046875,2012.5162418933285,64.75758905188668,38.7513697403524,3240.0089070452377,8.731149137020111e-10,0.0,0.010188054164188986,1.9660163118532714e-05,7559.854584802741,0.005125941154774678,0.0,0.0234375,0.04934559867295058,0.0,0.78125,50.2163195130488,3240.0089070452377,0.00616404718148374,0.008945006581861125,8146.647492234362,362214.2563444723,0.0234375,0.0234375,0.171875,0.0
rk4,6.000e-07,1100.0,0.0006599786203120751,5.999805639200657e-07,0.0005,4000.9610758573117,1067397.1570933005,2025.849008182359,75642.47228496769,69.52492993709829,169.59580621496156,139.04985987419658,9758.506631304494,1.3021227489849483,0.0,0.046875,2025.849008182359,64.57529771842042,40.76085122076893,4679.94851423637,9.240466170012951e-10,0.0,0.010678683307561802,1.9660163118532714e-05,7782.777426705787,0.005237314262759504,0.0,0.03125,1.0,0.0,0.21875,71.87278174551466,4679.94851423637,0.009058336334501706,0.012199535597229558,7934.435098392529,383616.93991852924,0.0234375,0.0234375,0.171875,0.0
rk4,6.000e-07,1200.0,0.000719976676704085,5.999805639200657e-07,0.0005,4000.0475572223895,1113857.2666703952,2048.2277799254853,76217.7852975607,72.26167862089896,176.352311263518,144.52335724179792,10095.66305935696,1.347111093156923,0.0,0.046875,2048.2277799254853,64.74948491029777,44.31176950914596,6708.872978817206,1.0986695997416973e-09,0.0,0.011099034288327043,1.9660163118532714e-05,7966.137884124475,0.005562516008849636,0.0,0.96875,0.0985639078233996,0.0,0.953125,103.40481547480886,6708.872978817206,0.01331905224174277,0.016218773789915174,7763.676693956608,413648.59425986814,0.03125,0.03125,0.171875,0.0
rk4,6.000e-07,1300.0,0.0007799747330960949,5.999805639200657e-07,0.0005,3999.145034835303,1162421.1148791893,2073.761815804822,76943.52390740433,74.68219114987689,182.0941228693962,149.36438229975377,10438.441687578794,1.3928496335440024,0.0,0.046875,2073.761815804822,64.73242892742955,47.674408674522056,9361.777013306506,1.2732925824820995e-09,0.0,0.011470812969187654,1.9660163118532714e-05,8122.642821725503,0.005869322303205069,0.0,0.96875,0.1817642857897781,0.0,0.953125,145.7853260541815,9361.777013306506,0.01918300492925627,0.020853213659218616,7599.712693178859,448936.89607251156,0.03125,0.03125,0.171875,0.0
rk4,6.000e-07,1400.0,0.0008399727894881048,5.999805639200657e-07,0.0005,3998.253703170257,1212929.3060037398,2099.213937466109,77525.93070384004,76.8312876757581,186.97514509205018,153.6625753515162,10784.717110561678,1.4390547674559855,0.0,0.046875,2099.213937466108,64.43039798637865,53.06645133931215,12763.316696111113,1.2660166248679161e-09,0.0,0.011800903502439973,1.9660163118532714e-05,8262.195817307384,0.006422802425978606,0.0,0.9609375,1.0,0.0,0.2265625,201.39839604061854,12763.316696111113,0.025852161935623053,0.02604495209856349,7790.388925388135,490049.53619458084,0.96875,0.03125,0.171875,0.0
rk4,6.000e-07,1500.0,0.0008999708458801147,5.999805639200657e-07,0.0005,3997.3700517129646,1265241.1056826971,2123.7941718358493,78806.31906521137,78.70186216284162,191.12687598828805,157.40372432568324,11132.848383420223,1.4855075360146517,0.015625,0.046875,2123.7941718358493,64.5976248981721,58.56384635544964,17180.151682884898,1.775333657860756e-09,0.0,0.012088214436357375,1.9660163118532714e-05,8392.318082299167,0.006978268194930647,0.0,0.0390625,1.0,0.0,0.046875,273.70282126564416,17180.151682884898,0.030128699723927944,0.03183406554183097,9084.455146541615,539678.2154735981,0.96875,0.03125,0.171875,0.0
rk4,6.000e-07,1600.0,0.0009599689022721246,5.999805639200657e-07,0.0005,3996.487645140809,1319239.0316993324,2157.578764396993,80246.20277228636,80.34019964411522,194.79474283728078,160.68039928823043,11498.452302383259,1.5342917606902442,0.046875,0.0390625,2157.578764396993,64.59963742057076,64.18021823282288,22880.903975449037,2.0372681319713593e-09,0.0,0.01233985492170929,1.9660163118532714e-05,8518.670279807668,0.007534065308872587,0.0,0.0390625,1.0,0.0,0.046875,367.3722748784712,22880.903975449037,0.035618066222275716,0.03825228298830152,10314.211686447896,598157.8663539265,0.96875,0.96875,0.15625,0.0
rk4,6.000e-07,1700.0,0.0010199669586641266,5.999805639200657e-07,0.0005,3995.598014483834,1374835.9125935326,2201.473568822446,82273.49971452882,81.87484309832772,198.59237529714292,163.74968619665543,11888.763555626565,1.5863727994428916,0.046875,0.0390625,2201.473568822446,64.20886395242854,70.12545353385212,30011.10091205174,1.7025740817189217e-09,0.0,0.0125755685204484,1.9660163118532714e-05,8676.63066370424,0.008082106551705413,0.0,0.0390625,0.7709364213421807,0.0,0.046875,489.6779182059472,30011.10091205174,0.04230894570104922,0.04529593205869805,11573.862456085822,662556.2064416951,0.96875,0.96875,0.15625,0.0
rk4,6.000e-07,1800.0,0.0010799650150561256,5.999805639200657e-07,0.0005,3994.6915449308003,1431982.6844001114,2257.3119545683517,85158.11563857121,83.24190410453198,202.10473570506926,166.48380820906397,12287.990536751498,1.6396435050715323,0.0625,0.0390625,2257.3119545683517,64.38347894984172,76.50730593779826,38722.22787207691,1.8189894035458565e-09,0.0,0.012785542289002786,1.9660163118532714e-05,8893.028179382296,0.008603065726832365,0.0,0.0390625,0.6588361502445782,0.0,0.046875,651.5133142554041,38722.22787207691,0.05075310946144809,0.05322274379233439,12836.91425350582,727550.3875404114,0.96875,0.96875,0.15625,0.0
rk4,6.000e-07,1900.0,0.0011399630714481247,5.999805639200657e-07,0.0005,3993.7582626609255,1490675.5888957821,2319.4626287536116,88876.32288013681,84.46870188819301,205.3418432119076,168.93740377638602,12695.076717270727,1.693962900085421,0.0625,0.0390625,2319.4626287536116,64.38556233822379,84.05233169037092,49657.9980052677,2.0372681319713593e-09,0.0,0.012973972324473334,1.9660163118532714e-05,9128.15203378856,0.009208033715832594,0.0,0.046875,0.6810569835679093,0.0,0.046875,866.5883728899207,49657.9980052677,0.06210707889680953,0.06301339004577482,13953.133656949976,788054.6970920726,0.96875,0.96875,0.15625,0.0
rk4,6.000e-07,2000.0,0.0011999611278401237,5.999805639200657e-07,0.0005,3992.7884532607504,1550962.040671499,2387.4892884729074,92958.06209379088,85.57876148743063,208.28312391408207,171.15752297486125,13108.273453248748,1.749097654823133,0.0625,0.0390625,2387.4892884729074,63.88913355875563,93.36064499711574,64299.35384795023,2.066371962428093e-09,0.0,0.013144471955663213,1.9660163118532714e-05,9386.161001932569,0.009946627271564295,0.0,0.046875,0.8170731233694426,0.0,0.046875,1149.5775155005977,64299.35384795023,0.07506407597755888,0.07465653051918196,15314.616219938216,861268.979428791,0.03125,0.96875,0.15625,0.0
rk4,6.000e-07,2100.0,0.0012599591842321228,5.999805639200657e-07,0.0005,3991.7730828530453,1612945.0873421011,2462.6022055042954,97404.62529227043,86.59171436482534,210.8783702227868,173.18342872965067,13586.219117479386,1.812872159026164,0.0625,0.0390625,2462.6022055042954,64.11460246608483,102.8676081420208,84375.92857624963,2.4374458007514477e-09,0.0,0.013300056477545768,1.9660163118532714e-05,9671.42021340748,0.010636246370457106,0.0,0.046875,1.0,0.0,0.046875,1517.1393093381776,84375.92857624963,0.09035791856479419,0.0895806237131232,16790.33042632851,941899.3201750715,0.03125,0.96875,0.140625,0.0
rk4,6.000e-07,2200.0,0.0013199572406241218,5.999805639200657e-07,0.0005,3990.70403026933,1676786.9797471452,2545.5984617219788,102223.43334024801,87.52383877890584,214.64136959228202,175.04767755781168,14117.189215294797,1.8837219590537924,0.0625,0.0390625,2545.5984617219788,64.11021969205987,112.3219875810455,110440.67594656767,2.9249349609017372e-09,0.0,0.013443226149636311,1.9660163118532714e-05,10027.03326464233,0.011201916321263156,0.0,0.046875,1.0,0.0,0.046875,1994.7689712413994,110440.67594656767,0.10821952545617253,0.10470034942599206,18432.616136810306,1054826.2403329723,0.03125,0.03125,0.140625,0.0
rk4,6.000e-07,2300.0,0.0013799552970161209,5.999805639200657e-07,0.0005,3989.5741610200635,1742712.8525967535,2636.2803953805933,108396.31561386544,88.38856717070567,218.60190158537586,176.77713434141134,14662.461608730468,1.9564801806456493,0.0625,0.0390625,2636.2803953805933,63.55780253822088,122.42350515277758,141330.67092811968,3.230525180697441e-09,0.0,0.013576044128042648,1.9660163118532714e-05,10429.916282599233,0.011737726539284215,0.0,0.953125,1.0,0.0,0.046875,2625.2792139108496,141330.67092811968,0.1305752559812477,0.11879380030914571,20105.487783136137,1189714.1985551824,0.96875,0.03125,0.140625,0.0
rk4,6.000e-07,2400.0,0.00143995335340812,5.999805639200657e-07,0.0005,3988.3772763305374,1811015.9357351544,2746.5573224409536,116123.03714612049,89.1969424305582,222.23950077759582,178.3938848611164,15274.100300314632,2.0380939648609773,0.0625,0.03125,2746.5573224409536,63.81034577718887,134.55392328382732,176423.93445334118,3.601599019020796e-09,0.0,0.013700206545774578,1.9660163118532714e-05,10876.345029998596,0.01237124446794464,0.0,0.953125,0.6569049172348532,0.0,0.953125,3468.605663369628,176423.93445334118,0.15880755054396875,0.13312272781799117,21841.566421045463,1325272.8316576604,0.96875,0.96875,0.125,0.0
rk4,6.000e-07,2500.0,0.001499951409800119,5.999805639200657e-07,0.0005,3987.1079699675624,1882066.1241536415,2885.4847243786126,125230.69711540065,89.95801393889535,225.38781116194383,179.9160278777907,16024.320957058733,2.138199382709562,0.0625,0.03125,2885.4847243786126,63.84935321918076,149.45984359443355,219662.589519158,4.343746695667505e-09,0.0,0.013817103342640016,1.9660163118532714e-05,11372.27232026726,0.013142478423425679,0.0,0.046875,0.4192665707646255,0.0,0.953125,4589.888961137534,219662.589519158,0.18963159843861457,0.1465398897237675,24204.241270598803,1498995.1878169773,0.96875,0.96875,0.125,0.0
rk4,6.000e-07,2600.0,0.001559949466192118,5.999805639200657e-07,0.0005,3985.761447431878,1956324.0252881106,3041.1194193770857,135187.38830090422,90.6791736922117,229.8202176499031,181.3583473844234,16802.811027980977,2.2420769194583636,0.0625,0.03125,3041.1194193770857,63.51770246595514,166.1981237427426,280454.0368734109,5.107658961309178e-09,0.0,0.013927869892520643,1.9660163118532714e-05,11924.59468114604,0.013937423299218566,0.0,0.046875,0.309213612035245,0.0,0.953125,6053.321436767845,280454.0368734109,0.22621485049585727,0.16233457278663901,26759.16909742714,1727629.7467577637,0.96875,0.96875,0.125,0.0
rk4,6.000e-07,2700.0,0.001619947522584117,5.999805639200657e-07,0.0005,3984.333390693315,2034362.6000939377,3215.0206950503757,145799.30787975423,91.36644045397296,235.4295972899987,182.7328809079459,17680.870035438187,2.359240400691592,0.0625,0.03125,3215.0206950503757,63.357058143028766,186.87882456767147,367552.9539224352,6.261531321147466e-09,0.0,0.014033430647537612,1.9660163118532714e-05,12541.052547944948,0.01490136683928452,0.0,0.0,0.23953698485371103,0.0,0.046875,7948.7537117842585,367552.9539224352,0.25156380189620337,0.18257605597308296,31597.366758926466,2013149.818378283,0.96875,0.96875,0.109375,0.0
rk4,6.000e-07,2800.0,0.0016799455789761161,5.999805639200657e-07,0.0005,3982.8199111698927,2116898.5437491834,3406.433030546667,159350.9329198437,92.02469732084376,240.4435045263289,184.0493946416875,18828.014211702404,2.512309162615419,0.0625,0.03125,3406.433030546667,63.64378188607572,222.9911991771869,480176.6301220078,8.903845477468753e-09,0.0,0.014134535627042099,1.9660163118532714e-05,13229.582652581263,0.016855497639880455,0.0,0.0,0.1896416740535215,0.0,0.046875,10447.140479423892,480176.6301220078,0.2822940316734442,0.1963633129128268,37008.010468705455,2445347.9776804163,0.96875,0.96875,0.109375,0.0
rk4,6.000e-07,2900.0,0.0017399436353681152,5.999805639200657e-07,0.0005,3981.21750481119,2204836.9833913674,3611.2411399064954,177362.68800820754,92.65787432973335,244.4300259396183,185.3157486594667,20037.480067930406,2.6736937950204407,0.0625,0.03125,3611.2411399064954,63.51790286337906,264.7074086891271,608280.5512174456,1.244217240703827e-08,0.0,0.014231788465148927,1.9660163118532714e-05,13997.235907854865,0.018911405825530206,0.0,0.0,0.20675368442633,0.0,0.0390625,13821.76219127691,608280.5512174456,0.3214997796111817,0.20389081290870079,42991.51373600566,2983364.1964526596,0.96875,0.96875,0.109375,0.0
rk4,6.000e-07,3000.0,0.0017999416917601142,5.999805639200657e-07,0.0005,3979.5229209357703,2299337.2482010857,3850.2435663071587,197771.20274091564,93.26906565756641,250.6050042082968,186.53813131513283,21397.016726339385,2.8551030698078743,0.0625,0.0234375,3850.2435663071587,63.26468173626849,312.8599127949983,748857.033721339,1.684782615468381e-08,0.0,0.014325664412038228,1.9660163118532714e-05,14849.25773436679,0.02106906071614087,0.0,0.0,0.34533815470637663,0.0,0.0390625,18358.3880752985,748857.033721339,0.3689375366114199,0.2090311110420313,49760.15247435856,3582514.727057836,0.96875,0.96875,0.09375,0.0
rk4,6.000e-07,3100.0,0.0018599397481521133,5.999805639200657e-07,0.0005,3977.7332353092684,2401913.1109628696,4186.7250589618125,219536.7790452328,93.86060660342662,259.0393268960846,187.72121320685324,23342.421474015824,3.1146874379535756,0.0625,0.0234375,4186.725058961812,63.29453352557715,369.3173140316603,925778.8219294567,2.1641404010716566e-08,0.0,0.014416522158029656,1.9660163118532714e-05,15788.421604351794,0.023391655181659494,0.0,0.0,0.851340724010773,0.0,0.0390625,24181.025476193783,925778.8219294567,0.418734738068874,0.22087990208044786,57747.83718139109,4191322.131210805,0.96875,0.96875,0.09375,0.0
rk4,6.000e-07,3200.0,0.0019199378045441124,5.999805639200657e-07,0.0005,3975.8467145343393,2514584.6113919583,4551.95095289056,249272.0677689505,94.43417257275092,265.884715644693,188.86834514550185,25447.421125707762,3.39556729351269,0.0625,0.0234375,4551.950952890499,63.51834696628497,438.23615042909114,1193037.025841578,2.5976232091749912e-08,0.0,0.014504619037062119,1.9660163118532714e-05,16844.76623556207,0.026016161002216973,0.0,0.0,1.0,0.0,0.0390625,31199.238199815372,1193037.025841578,0.46295847381114485,0.24825232044464218,67391.00797308769,4805743.703441489,0.96875,0.9765625,0.09375,0.0
rk4,6.000e-07,3300.0,0.0019799358609361114,5.999805639200657e-07,0.0005,3973.8641602194452,2640101.1209583054,4926.765374765235,291731.9551517493,94.99090150999704,269.6186601019796,189.9818030199941,27819.23089942229,3.712048859730131,0.0625,0.0234375,4926.765374765108,63.54020918632023,526.6092276870022,1569855.8805824183,3.963329502670974e-08,0.0,0.014590129831742323,1.9660163118532714e-05,18267.441987607723,0.028827748737028626,0.0,0.0,0.6387080718551214,0.0,0.234375,39432.25677837353,1569855.8805824183,0.5006754005220306,0.25998227874911445,78758.12699657178,6038318.796710545,0.96875,0.9765625,0.078125,0.0
rk4,6.000e-07,3400.0,0.0020399339173281105,5.999805639200657e-07,0.0005,3971.7892459147993,2782258.1659895433,5381.938711665733,338833.49472932226,95.53140080657003,280.90780054636724,191.06280161314007,31630.662429606055,4.220625826387104,0.046875,0.0234375,5381.938711665733,63.40170597624947,642.4229003858381,2016684.5612369562,5.874365945402812e-08,0.0,0.014673147834367925,1.9660163118532714e-05,19942.737277396776,0.03221337630085336,0.0,0.0,0.2352375955366265,0.0,0.0390625,51134.52830108619,2016684.5612369562,0.5542227550089794,0.26597623523397584,92263.49484740611,7582198.309796005,0.9765625,0.96875,0.078125,0.0
rk4,6.000e-07,3500.0,0.0020999319737201095,5.999805639200657e-07,0.0005,3969.6288932306416,2946307.2770461673,6004.8145362090245,387340.6599708149,96.05553885709965,292.7911398039663,192.1110777141993,35855.698272374895,4.784391932616686,0.046875,0.0234375,6004.814536208928,63.3140546182775,790.3226863993605,2492040.573466138,1.0190774949474595e-07,0.0,0.014753652831008879,1.9660163118532714e-05,21890.039364795037,0.0361042149458355,0.0,0.0,0.494388237891679,0.0,0.03125,68916.29269086738,2492040.573466138,0.6142217977739821,0.26442199599758553,112200.98821082024,9424482.87656407,0.9765625,0.96875,0.078125,0.0
rk4,6.000e-07,3600.0,0.0021599300301121086,5.999805639200657e-07,0.0005,3967.3993782963976,3139395.9742545323,6927.733652619673,477658.18711712054,96.5890611190386,297.3830764280597,193.1781222380772,41196.75116972404,5.497073364718209,0.046875,0.015625,6927.733652618683,63.550859350328224,968.3347283239091,3005677.587728586,1.9880336489889183e-07,0.0,0.014835599195829881,1.9660163118532714e-05,24070.280632103546,0.04022947397764862,0.0,0.0,1.0,0.0,0.03125,94058.63319243325,3005677.587728586,0.6845155197331264,0.2516380915575701,137409.05864209493,11944445.966523884,0.9765625,0.9765625,0.0625,0.0
rk4,6.000e-07,3653.0,0.002191729,5.999805640518295e-07,0.0005,3966.2025839450716,3256667.994243136,7605.060609866787,528682.454584722,96.88807684225222,294.25934886747547,193.77615368450444,45825.207136204845,6.114669687017795,0.046875,0.015625,7605.060609865176,63.63181615797187,1072.4777379589286,3496121.876007693,2.8422658414946033e-07,0.0,0.01488152652639014,1.966016312285035e-05,25266.61202291199,0.042446440266166126,0.0,0.0,1.0,0.0,0.03125,110360.60449710608,3496121.876007693,0.7063754710416239,0.2588804747240068,156235.0464043831,13504772.346137412,0.9765625,0.9765625,0.0625,0.0
heun,3.000e-07,0.0,0.0,0.0,0.0005,4008.11113236055,773886.7345045686,3265.5332310870513,0.0,0.0,0.0,0.0,7494.3062310458845,1.0,0.0,0.0859375,3265.533231087051,64.88057619110188,0.0,11.361380314832786,6.366462912410498e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.361380314832786,0.0,0.0009388669913412475,0.0,12101.160675168838,0.0,0.9140625,0.0,0.171875,0.0
heun,3.000e-07,100.0,2.999902819600326e-05,2.9999028196003285e-07,0.0005,4008.069235419195,774637.8916307341,3255.6243245570786,6344.928657719265,4.67535697748929,11.06727224816865,9.35071395497858,7500.009816307217,1.0007610558049662,0.0,0.0859375,3255.624324557078,64.88193043071368,4.916931240518352,89.71098661914584,4.4565240386873484e-11,0.0,0.0003590557844328497,9.830081559266357e-06,611.4942453213143,0.00804084630090789,0.0,0.0,0.022779859191133765,0.0,0.1953125,10.936476396396756,89.71098661914584,0.0009062467261019178,0.002742122516324515,12067.87961975691,32715.89292056601,0.9140625,0.03125,0.171875,0.0
heun,3.000e-07,200.0,5.9998056392006845e-05,2.9999028196003285e-07,0.0005,4007.990230996751,776901.5892962835,3226.197077888167,12619.007794591089,9.316630419145914,22.067200943456193,18.63326083829183,7517.2804534259085,1.003065556927051,0.0,0.0859375,3226.1970778881664,64.88628936129514,9.737237926714215,175.34215569880325,9.094947017729282e-11,0.0,0.0007154940381073925,9.830081559266357e-06,1216.708986734045,0.00800293088395067,0.0,0.0,0.023018365051054115,0.0,0.8046875,9.736581356584793,175.34215569880325,0.0008135400795542049,0.002697001559183874,11968.164324393387,65013.73909174255,0.09375,0.03125,0.171875,0.0
heun,3.000e-07,300.0,8.999708458801044e-05,2.9999028196003285e-07,0.0005,4007.8745126784956,780658.4117694353,3178.0463196525716,18753.84506001474,13.890806867640123,32.9344602993024,27.781613735280246,7546.0157937812,1.006899846515626,0.0,0.0859375,3178.046319652571,64.89322709449291,14.369517513264782,253.09658326779027,1.5643308870494366e-10,0.0,0.0010667794096321846,9.830081559266357e-06,1809.6268474554072,0.007940596998475331,0.0,0.0,0.023547681456107923,0.0,0.8046875,8.220030462660361,253.09658326779027,0.000696491111874155,0.002623098095687215,11802.060819615443,96487.65468737931,0.875,0.03125,0.171875,0.0
heun,3.000e-07,400.0,0.00011999611278401403,2.9999028196003285e-07,0.0005,4007.722766417098,785877.1077345344,3112.441246483817,24685.160737114915,18.366829323117248,43.60677870835453,36.733658646234495,7586.047748656251,1.0122414957144823,0.0,0.0859375,3112.4412464838165,64.90202499395066,18.731820703612357,319.5989070077194,2.0372681319713593e-10,0.0,0.001410526798682558,9.830081559266357e-06,2384.684324896847,0.007855052556871496,0.0,0.0,0.024735064829784464,0.0,0.8046875,7.174632873720839,319.5989070077194,0.0006199376864863849,0.002521436813541882,11573.151673330976,126752.6932625277,0.8359375,0.03125,0.171875,0.0
heun,3.000e-07,500.0,0.00014999514098001636,2.9999028196003285e-07,0.0005,4007.535971654707,792515.96190962,3031.049463947605,30354.45879923593,22.71642190297434,54.026294602383615,45.43284380594868,7637.144381874323,1.019059556205045,0.0,0.0859375,3031.0494639476046,64.91165824911222,22.755145279884346,383.0306012564106,2.6557245291769505e-10,0.0,0.0017445646878198626,9.830081559266357e-06,2936.957113062629,0.0077478643384599885,0.0,0.0,0.028049441775501012,0.0,0.1953125,6.500059114390751,383.0306012564106,0.0005726233161514657,0.0024639298766149227,11351.36996879011,155455.15515345684,0.1796875,0.0390625,0.171875,0.0
heun,3.000e-07,600.0,0.0001799941691760186,2.9999028196003285e-07,0.0005,4007.3153993291407,800524.5530939125,2935.842310065039,35710.33769345685,26.91474975369656,64.14072584044199,53.82949950739312,7699.012582410837,1.027314916825381,0.0,0.0859375,2935.8423100650384,64.92077707863885,26.385689401351556,438.20615450665355,3.310560714453459e-10,0.0,0.00206698582207876,9.830081559266357e-06,3462.3016495540865,0.007620852274598834,0.0,0.0,0.05837546260295264,0.046875,0.1953125,6.022626628830039,438.20615450665355,0.0005436220041614239,0.0024039935567721094,11078.70281689641,182282.58277657023,0.796875,0.0390625,0.171875,0.0
heun,3.000e-07,700.0,0.00020999319737202083,2.9999028196003285e-07,0.0005,4007.062604314053,809845.7617729828,2828.990809571525,40709.452003614286,30.940886807143805,73.90431196011531,61.88177361428761,7771.301536023466,1.0369607668058856,0.0,0.0859375,2828.9908095715246,64.92768263822697,29.58577591690323,483.48416247358546,3.710738383233547e-10,0.0,0.002376183131486344,9.830081559266357e-06,3957.446605897313,0.007475976017671359,0.0,0.0,0.016258888648903926,0.0,0.0390625,5.664030150612234,483.48416247358546,0.0005246965648878009,0.00233597546307036,10794.86798588706,206973.1339720938,0.2109375,0.0390625,0.171875,0.0
heun,3.000e-07,800.0,0.00023999222556802307,2.9999028196003285e-07,0.0005,4006.7794102583016,820417.8808053092,2714.986745946035,45317.192224266655,34.77808181686336,83.27850361087454,69.55616363372673,7853.607005198225,1.0479431668623178,0.0,0.09375,2714.986745946035,64.93029783097951,32.333537607227754,548.4559897910804,4.729372449219227e-10,0.0,0.0026708701619891024,9.830081559266357e-06,4420.033169896762,0.007315225104517251,0.0,0.0,0.017145615568195886,0.0,0.9609375,5.370338380489557,548.4559897910804,0.0005102011816849321,0.002391621464492317,10525.923054027611,229323.91180370352,0.21875,0.046875,0.171875,0.0
