family,family_parameter,gamma,relative_width_fraction,base_scale,width,half_width,realized_width_over_scale,width_source,support_mode_count,effective_mode_count,angle_sine,measurement_available,measurement_method,local_fft_input_side_length,local_fft_padded_side_length,local_fft_zero_padding_alias_free,local_fft_global_overlap_aware,local_fft_estimated_peak_working_bytes,local_fft_maximum_working_bytes,targets_per_band,parent_boxes_disjoint,child_band_isolated,channel_bands_disjoint,full_output_bands_disjoint,critical_energy,parent_norm_squared,parent_min_wavenumber,parent_rms_wavenumber,parent_max_wavenumber,a_critical,a_unit,chi_support,chi_effective,gain_g,heat_factor_h,duhamel_amplitude_ratio,duhamel_energy_ratio,duhamel_identity_rhs,duhamel_identity_relative_error,duhamel_upper_bound_method,support_radius_factor_kappa,universal_duhamel_upper_bound,effective_duhamel_upper_bound,duhamel_to_universal_upper_bound,duhamel_to_effective_upper_bound,required_energy_constant_for_target,forcing_metric_method,child_forcing_fraction,low_side_forcing_ratio,off_chain_main_ratio,difference_sideband_main_ratio,self_interaction_cross_interaction_ratio,energy_cancellation_available,energy_cancellation_method,energy_cancellation_residual,energy_cancellation_pairing,full_nonlinear_norm,normalization_relative_error,divergence_relative,reality_relative,channel_ratios_are_orthogonal,channel_norms_json,channel_ratios_json,box_overlap_counts_json,predicted_a_unit_exponent,predicted_a_critical_exponent,predicted_g_exponent,predicted_duhamel_exponent,predicted_g_grows,predicted_duhamel_decays,finite_screen_pass,asymptotic_screen_pass,finite_screen_reasons,asymptotic_screen_reasons,core_fit_eligible,relay_fit_eligible
power_width,0.75,0.75,,24,10,9,0.4166666666666667,power_floor,27436,13299.508250682427,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,19,37,True,True,34849264,1000000000,50653,True,False,True,False,0.041666666666666664,0.08333333333333334,21.213203435596427,34.378012758070085,47.52893855326458,27.47067865720807,329.64814388649677,0.08292376189560219,0.11910269851637185,0.5723058053585014,0.8602199581106565,0.1532294651043389,0.023479268976161812,0.023479268976161812,0.0,phase-independent-bernstein-heat-support-and-effective-count,1.9803724397193576,15.567211009837965,7.5461529109729675,0.0015082514755741208,0.003111422370201414,21.29538191788012,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.8544605816675773,0.14317990882478937,0.41270934353874633,0.28548075311040944,0.132178492587904,True,exact-zero-padded-local-fft-full-pairing,1.8357925063287209e-19,1.5749121816315621e-18,29.71825962510557,1.6653345369377348e-16,1.070676536657038e-17,0.0,False,"{""child"":27.47067865720807,""child_spill"":7.237862953915614,""difference"":7.080558548695672,""difference_spill"":3.371667933720238,""harmonic"":0.039301331863031926,""low"":3.601794984984529,""low_spill"":1.5803552355880242,""same_carrier_spill"":3.997253805099156}","{""child"":0.8385079920518247,""child_spill"":0.058208866216259175,""difference"":0.0557061912076162,""difference_spill"":0.012631589981150524,""harmonic"":1.7162595440926434e-06,""low"":0.014414726512259446,""low_spill"":0.002775095083755808,""off_child"":0.1614920079481753,""same_carrier_spill"":0.01775382268759023}","{""full_child+|full_harmonic_p+"":6253,""full_child+|full_harmonic_q+"":6253,""full_child+|parent_p+"":304,""full_child+|parent_q+"":304,""full_child-|full_harmonic_p-"":6253,""full_child-|full_harmonic_q-"":6253,""full_child-|parent_p-"":304,""full_child-|parent_q-"":304,""full_difference+|full_low"":6253,""full_difference-|full_low"":6253}",2.125,1.125,0.125,-0.75,True,True,False,False,child_band_not_isolated|duhamel_ratio_below_required_target,child_band_not_isolated|duhamel_ratio_below_required_target|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.75,0.75,,32,13,12,0.40625,power_floor,62500,29397.800045325483,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,25,49,True,True,80942512,1000000000,117649,True,False,True,False,0.03125,0.0625,28.284271247461902,45.809918932108715,63.37191807101944,40.9479375799004,655.1670012784064,0.08189587515980079,0.11941107857451443,0.6398115246859437,0.8603046112735593,0.14836046732230976,0.022010828264094142,0.022010828264094142,0.0,phase-independent-bernstein-heat-support-and-effective-count,1.9803724397193574,14.960765838623047,7.037017642380425,0.0014712367335681772,0.0031278631634421338,22.71609200711637,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.8610891892785327,0.13929312348373774,0.40164647018462324,0.2783153803267985,0.1293193734219966,True,exact-zero-padded-local-fft-full-pairing,6.404294069193703e-20,7.06511504793792e-19,44.12736187067321,0.0,1.068690922044497e-17,0.0,False,"{""child"":40.9479375799004,""child_spill"":10.462922893536698,""difference"":10.348308149376823,""difference_spill"":4.774032031257161,""harmonic"":0.054638466672928696,""low"":5.256996239633057,""low_spill"":2.21290274377601,""same_carrier_spill"":5.331344371056006}","{""child"":0.84810114101282,""child_spill"":0.055371926267501745,""difference"":0.05416544150202563,""difference_spill"":0.011528007210923577,""harmonic"":1.51001266079572e-06,""low"":0.013978446707463742,""low_spill"":0.0024768986524249326,""off_child"":0.15189885898718003,""same_carrier_spill"":0.014376628634179565}","{""full_child+|full_harmonic_p+"":14161,""full_child+|full_harmonic_q+"":14161,""full_child+|parent_p+"":625,""full_child+|parent_q+"":625,""full_child-|full_harmonic_p-"":14161,""full_child-|full_harmonic_q-"":14161,""full_child-|parent_p-"":625,""full_child-|parent_q-"":625,""full_difference+|full_low"":14161,""full_difference-|full_low"":14161}",2.125,1.125,0.125,-0.75,True,True,False,False,child_band_not_isolated|duhamel_ratio_below_required_target,child_band_not_isolated|duhamel_ratio_below_required_target|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.75,0.75,,48,18,17,0.375,power_floor,171500,78368.62211316497,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,35,69,True,True,226014192,1000000000,328509,True,False,True,False,0.020833333333333332,0.04166666666666667,43.840620433565945,68.59336197202741,93.4826187052973,67.0812202822832,1609.9492867747965,0.08099139819136071,0.11981187180247616,0.6987627112737832,0.8605906581029815,0.13231906217667977,0.01750833421531605,0.01750833421531605,0.0,phase-independent-bernstein-heat-support-and-effective-count,1.9475545563603605,11.76385526303892,5.375610074070344,0.0014883160174816003,0.0032569948292508802,28.557828166348738,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.8744766466117669,0.12775083048313254,0.37886820342007904,0.2567790277924047,0.12015502166704797,True,exact-zero-padded-local-fft-full-pairing,3.48773731730614e-21,-5.106989837447665e-20,71.7342969681449,1.6653345369377348e-16,9.918614802431753e-18,0.0,False,"{""child"":67.0812202822832,""child_spill"":16.62518783749818,""difference"":15.750194652808775,""difference_spill"":6.973789075077371,""harmonic"":0.07045806761036032,""low"":7.981635144139203,""low_spill"":3.119766524335669,""same_carrier_spill"":3.792843821701156}","{""child"":0.8719332622275867,""child_spill"":0.053556780042237795,""difference"":0.04806768292155343,""difference_spill"":0.009423645759533814,""harmonic"":9.619285011287272e-07,""low"":0.012344260545176657,""low_spill"":0.0018859298049668394,""off_child"":0.12806673777241329,""same_carrier_spill"":0.002787476770443517}","{""full_child+|full_harmonic_p+"":30429,""full_child+|full_harmonic_q+"":30429,""full_child+|parent_p+"":560,""full_child+|parent_q+"":560,""full_child-|full_harmonic_p-"":30429,""full_child-|full_harmonic_q-"":30429,""full_child-|parent_p-"":560,""full_child-|parent_q-"":560,""full_difference+|full_low"":30429,""full_difference-|full_low"":30429}",2.125,1.125,0.125,-0.75,True,True,False,False,child_band_not_isolated|duhamel_ratio_below_required_target,child_band_not_isolated|duhamel_ratio_below_required_target|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.75,0.75,,64,22,21,0.34375,power_floor,318028,143303.41887219305,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,43,85,True,True,422518000,1000000000,614125,True,True,True,False,0.015625,0.031249999999999993,60.81118318204309,91.3074451269102,122.02868515230344,90.91090335200771,2909.148907264247,0.0806033883071324,0.12007641183694621,0.7102414324375603,0.860863554451655,0.11649255627065819,0.013570515666472464,0.013570515666472462,1.2783032853074574e-16,phase-independent-bernstein-heat-support-and-effective-count,1.9066982055047412,8.821030981838705,3.9747566178922114,0.001538427389543501,0.003414175249217856,36.844583676013734,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.8858540439717218,0.11696316022597222,0.3589625807601117,0.23575586363678083,0.11075162375126767,True,exact-zero-padded-local-fft-full-pairing,0.0,0.0,96.59060519633968,2.220446049250313e-16,9.08805885887206e-18,0.0,False,"{""child"":90.91090335200771,""child_spill"":22.19414506466198,""difference"":19.645203014045,""difference_spill"":8.56913030673702,""harmonic"":0.07351076713284808,""low"":9.93605284356643,""low_spill"":3.786866892412441,""same_carrier_spill"":1.2866256761341417}","{""child"":0.8856909771283875,""child_spill"":0.0527870162600744,""difference"":0.04135836067727538,""difference_spill"":0.007869076509748812,""harmonic"":5.790981583067706e-07,""low"":0.010579814645150069,""low_spill"":0.0015367752374160538,""off_child"":0.11430902287161249,""same_carrier_spill"":0.00017740044378923784}","{""full_child+|full_harmonic_p+"":37485,""full_child+|full_harmonic_q+"":37485,""full_child-|full_harmonic_p-"":37485,""full_child-|full_harmonic_q-"":37485,""full_difference+|full_low"":37485,""full_difference-|full_low"":37485}",2.125,1.125,0.125,-0.75,True,True,False,False,duhamel_ratio_below_required_target,duhamel_ratio_below_required_target|generic_duhamel_ratio_decays_for_gamma_below_one,True,False
power_width,0.8,0.8,,8,5,4,0.625,power_floor,2916,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.125,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":9,""child+|harmonic_q+"":9,""child-|harmonic_p-"":9,""child-|harmonic_q-"":9,""difference+|low"":9,""difference-|low"":9,""full_child+|full_difference+"":17,""full_child+|full_difference-"":17,""full_child+|full_harmonic_p+"":1377,""full_child+|full_harmonic_q+"":1377,""full_child+|full_low"":81,""full_child+|parent_p+"":225,""full_child+|parent_q+"":225,""full_child-|full_difference+"":17,""full_child-|full_difference-"":17,""full_child-|full_harmonic_p-"":1377,""full_child-|full_harmonic_q-"":1377,""full_child-|full_low"":81,""full_child-|parent_p-"":225,""full_child-|parent_q-"":225,""full_difference+|full_difference-"":17,""full_difference+|full_harmonic_p+"":81,""full_difference+|full_harmonic_q-"":81,""full_difference+|full_low"":1377,""full_difference-|full_harmonic_p-"":81,""full_difference-|full_harmonic_q+"":81,""full_difference-|full_low"":1377,""full_harmonic_p+|full_harmonic_q+"":17,""full_harmonic_p+|full_low"":17,""full_harmonic_p-|full_harmonic_q-"":17,""full_harmonic_p-|full_low"":17,""full_harmonic_q+|full_low"":17,""full_harmonic_q-|full_low"":17,""parent_p+|parent_q+"":9,""parent_p-|parent_q-"":9}",2.2,1.2000000000000002,0.20000000000000018,-0.5999999999999996,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.8,0.8,,12,7,6,0.5833333333333334,power_floor,8788,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.08333333333333333,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":13,""child+|harmonic_q+"":13,""child-|harmonic_p-"":13,""child-|harmonic_q-"":13,""difference+|low"":13,""difference-|low"":13,""full_child+|full_difference+"":25,""full_child+|full_difference-"":25,""full_child+|full_harmonic_p+"":4225,""full_child+|full_harmonic_q+"":4225,""full_child+|full_low"":169,""full_child+|parent_p+"":637,""full_child+|parent_q+"":637,""full_child-|full_difference+"":25,""full_child-|full_difference-"":25,""full_child-|full_harmonic_p-"":4225,""full_child-|full_harmonic_q-"":4225,""full_child-|full_low"":169,""full_child-|parent_p-"":637,""full_child-|parent_q-"":637,""full_difference+|full_difference-"":25,""full_difference+|full_harmonic_p+"":169,""full_difference+|full_harmonic_q-"":169,""full_difference+|full_low"":4225,""full_difference-|full_harmonic_p-"":169,""full_difference-|full_harmonic_q+"":169,""full_difference-|full_low"":4225,""full_harmonic_p+|full_harmonic_q+"":25,""full_harmonic_p+|full_low"":25,""full_harmonic_p-|full_harmonic_q-"":25,""full_harmonic_p-|full_low"":25,""full_harmonic_q+|full_low"":25,""full_harmonic_q-|full_low"":25,""parent_p+|parent_q+"":13,""parent_p-|parent_q-"":13}",2.2,1.2000000000000002,0.20000000000000018,-0.5999999999999996,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.8,0.8,,16,9,8,0.5625,power_floor,19652,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.0625,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":17,""child+|harmonic_q+"":17,""child-|harmonic_p-"":17,""child-|harmonic_q-"":17,""difference+|low"":17,""difference-|low"":17,""full_child+|full_difference+"":33,""full_child+|full_difference-"":33,""full_child+|full_harmonic_p+"":9537,""full_child+|full_harmonic_q+"":9537,""full_child+|full_low"":289,""full_child+|parent_p+"":1377,""full_child+|parent_q+"":1377,""full_child-|full_difference+"":33,""full_child-|full_difference-"":33,""full_child-|full_harmonic_p-"":9537,""full_child-|full_harmonic_q-"":9537,""full_child-|full_low"":289,""full_child-|parent_p-"":1377,""full_child-|parent_q-"":1377,""full_difference+|full_difference-"":33,""full_difference+|full_harmonic_p+"":289,""full_difference+|full_harmonic_q-"":289,""full_difference+|full_low"":9537,""full_difference-|full_harmonic_p-"":289,""full_difference-|full_harmonic_q+"":289,""full_difference-|full_low"":9537,""full_harmonic_p+|full_harmonic_q+"":33,""full_harmonic_p+|full_low"":33,""full_harmonic_p-|full_harmonic_q-"":33,""full_harmonic_p-|full_low"":33,""full_harmonic_q+|full_low"":33,""full_harmonic_q-|full_low"":33,""parent_p+|parent_q+"":17,""parent_p-|parent_q-"":17}",2.2,1.2000000000000002,0.20000000000000018,-0.5999999999999996,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.8,0.8,,24,12,11,0.5,power_floor,48668,23086.677784991512,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,23,45,True,True,62694000,1000000000,91125,True,False,True,False,0.041666666666666664,0.08333333333333331,18.384776310850235,34.5694727021772,50.70502933634887,36.09131650264922,433.09579803179076,0.08179956209889497,0.1187659665808763,0.7519024271385256,0.8592591787429776,0.20120230591572913,0.04048236790580665,0.04048236790580665,0.0,phase-independent-bernstein-heat-support-and-effective-count,2.112709555681203,31.428189501350303,14.908615196501346,0.001288090995635219,0.0027153674148962395,12.3510561724894,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.8267467254374189,0.19768462198473039,0.4577775432917381,0.3531102248460486,0.15624479638875702,True,exact-zero-padded-local-fft-full-pairing,3.3542903543382632e-18,3.843496701461113e-17,39.693233813489364,1.6653345369377348e-16,1.3036495677490474e-17,0.0,False,"{""child"":36.09131650264922,""child_spill"":9.289158471459192,""difference"":11.124908824219467,""difference_spill"":6.217022254836358,""harmonic"":0.3201870267562367,""low"":5.691267797659278,""low_spill"":4.302718920997839,""same_carrier_spill"":20.38596017378072}","{""child"":0.6455204923530358,""child_spill"":0.04276193306267466,""difference"":0.061333465788015885,""difference_spill"":0.019154438678570473,""harmonic"":5.080565422401204e-05,""low"":0.016051758916066517,""low_spill"":0.009174671814944562,""off_child"":0.35447950764696423,""same_carrier_spill"":0.2059524337324681}","{""full_child+|full_harmonic_p+"":19845,""full_child+|full_harmonic_q+"":19845,""full_child+|parent_p+"":2300,""full_child+|parent_q+"":2300,""full_child-|full_harmonic_p-"":19845,""full_child-|full_harmonic_q-"":19845,""full_child-|parent_p-"":2300,""full_child-|parent_q-"":2300,""full_difference+|full_low"":19845,""full_difference-|full_low"":19845}",2.2,1.2000000000000002,0.20000000000000018,-0.5999999999999996,True,True,False,False,child_band_not_isolated|duhamel_ratio_below_required_target,child_band_not_isolated|duhamel_ratio_below_required_target|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.8,0.8,,32,16,15,0.5,power_floor,119164,54973.26151716396,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,31,61,True,True,156162928,1000000000,226981,True,False,True,False,0.03125,0.06250000000000001,24.041630560342615,46.09391633184381,68.1395626636978,55.79823811545626,892.7718098472999,0.08081983394587437,0.1189911709229414,0.8718474705540038,0.859232736953584,0.20203933400800356,0.04081989248639762,0.04081989248639761,1.699880494839488e-16,phase-independent-bernstein-heat-support-and-effective-count,2.1293613332405563,32.977965593338006,15.213540388595595,0.0012377929248201954,0.002683129070797821,12.248929861013588,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.8296267524751133,0.2011780444040599,0.45316809579746603,0.3540440717360211,0.1564200870274061,True,exact-zero-padded-local-fft-full-pairing,1.0194211618600102e-18,1.5612511283791264e-17,61.26029895359468,2.220446049250313e-16,1.32338588312746e-17,0.0,False,"{""child"":55.79823811545626,""child_spill"":13.945184838289062,""difference"":17.264522903938634,""difference_spill"":9.60196194896933,""harmonic"":0.551739843363413,""low"":8.82139860110489,""low_spill"":6.942052463949356,""same_carrier_spill"":33.75674271288908}","{""child"":0.6272040120666194,""child_spill"":0.03917566760126646,""difference"":0.06004502344113011,""difference_spill"":0.018573246267752985,""harmonic"":6.132485789407335e-05,""low"":0.015676270502329108,""low_spill"":0.009708310077572337,""off_child"":0.37279598793338065,""same_carrier_spill"":0.22955614518543563}","{""full_child+|full_harmonic_p+"":51301,""full_child+|full_harmonic_q+"":51301,""full_child+|parent_p+"":6076,""full_child+|parent_q+"":6076,""full_child-|full_harmonic_p-"":51301,""full_child-|full_harmonic_q-"":51301,""full_child-|parent_p-"":6076,""full_child-|parent_q-"":6076,""full_difference+|full_low"":51301,""full_difference-|full_low"":51301}",2.2,1.2000000000000002,0.20000000000000018,-0.5999999999999996,True,True,False,False,child_band_not_isolated|duhamel_ratio_below_required_target,child_band_not_isolated|duhamel_ratio_below_required_target|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.8,0.8,,48,22,21,0.4583333333333333,power_floor,318028,143303.41887219303,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,43,85,True,True,422518000,1000000000,614125,True,False,True,False,0.020833333333333332,0.04166666666666667,38.18376618407357,68.94236386724577,99.81482855768475,90.43573487944393,2170.457637106654,0.08018209462845155,0.11944880257227333,0.9420389049942074,0.8597151263986614,0.17829554926094823,0.03178930288626322,0.031789302886263214,2.1827763662303083e-16,phase-independent-bernstein-heat-support-and-effective-count,2.0794755949517656,24.87020111083984,11.206512782592608,0.0012782085172768323,0.0028366810892004194,15.728561327340707,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.8473060640152095,0.16855141428273038,0.42451274917801546,0.31917659336120413,0.14469003055842386,True,exact-zero-padded-local-fft-full-pairing,4.2067368719067595e-19,8.436448154652831e-18,98.24713952682997,1.6653345369377348e-16,1.2109073933788769e-17,0.0,False,"{""child"":90.43573487944393,""child_spill"":22.042658900657383,""difference"":25.825913573488553,""difference_spill"":12.892194084725865,""harmonic"":0.28397733993947133,""low"":13.147889134042506,""low_spill"":7.712601720976868,""same_carrier_spill"":37.14945338951015}","{""child"":0.7361362779450044,""child_spill"":0.043732674465499374,""difference"":0.060032919400365134,""difference_spill"":0.0149600052815665,""harmonic"":7.258476088711671e-06,""low"":0.015559303193054567,""low_spill"":0.005354018738962513,""off_child"":0.26386372205499564,""same_carrier_spill"":0.12421754249945877}","{""full_child+|full_harmonic_p+"":116365,""full_child+|full_harmonic_q+"":116365,""full_child+|parent_p+"":11008,""full_child+|parent_q+"":11008,""full_child-|full_harmonic_p-"":116365,""full_child-|full_harmonic_q-"":116365,""full_child-|parent_p-"":11008,""full_child-|parent_q-"":11008,""full_difference+|full_low"":116365,""full_difference-|full_low"":116365}",2.2,1.2000000000000002,0.20000000000000018,-0.5999999999999996,True,True,False,False,child_band_not_isolated|duhamel_ratio_below_required_target,child_band_not_isolated|duhamel_ratio_below_required_target|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.8,0.8,,64,27,26,0.421875,power_floor,595508,265174.4991435424,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,53,105,True,True,796446000,1000000000,1157625,True,False,True,False,0.015625,0.03125000000000001,53.74011537017761,91.70904912586091,129.90765951243984,123.3409779714706,3946.911295087058,0.07991597307615107,0.1197599244452518,0.9636013904021138,0.8601106729204046,0.1579790861265891,0.024957391653392252,0.024957391653392256,1.390148057191722e-16,phase-independent-bernstein-heat-support-and-effective-count,2.0298071798818724,18.71919819712639,8.335495083679298,0.0013332511035234137,0.002994110296130848,20.034144871547067,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.8614223620591518,0.14711156485407634,0.4010869266225082,0.29010226838115427,0.1341432535430794,True,exact-zero-padded-local-fft-full-pairing,7.411734719782895e-21,-1.7411821021996211e-19,132.89214666140288,2.220446049250313e-16,1.1175894351865845e-17,0.0,False,"{""child"":123.3409779714706,""child_spill"":29.68238581735835,""difference"":32.570368282550206,""difference_spill"":14.815082613442643,""harmonic"":0.1909257929479898,""low"":16.539343429623802,""low_spill"":7.46236855509714,""same_carrier_spill"":29.11350738956177}","{""child"":0.820053446800674,""child_spill"":0.04749249599256949,""difference"":0.05718376178682538,""difference_spill"":0.011831383678213457,""harmonic"":1.964973008093105e-06,""low"":0.01474564973034265,""low_spill"":0.003001793216625393,""off_child"":0.17994655319932595,""same_carrier_spill"":0.04568950382174137}","{""full_child+|full_harmonic_p+"":176505,""full_child+|full_harmonic_q+"":176505,""full_child+|parent_p+"":11925,""full_child+|parent_q+"":11925,""full_child-|full_harmonic_p-"":176505,""full_child-|full_harmonic_q-"":176505,""full_child-|parent_p-"":11925,""full_child-|parent_q-"":11925,""full_difference+|full_low"":176505,""full_difference-|full_low"":176505}",2.2,1.2000000000000002,0.20000000000000018,-0.5999999999999996,True,True,False,False,child_band_not_isolated|duhamel_ratio_below_required_target,child_band_not_isolated|duhamel_ratio_below_required_target|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.85,0.85,,8,5,4,0.625,power_floor,2916,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.125,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":9,""child+|harmonic_q+"":9,""child-|harmonic_p-"":9,""child-|harmonic_q-"":9,""difference+|low"":9,""difference-|low"":9,""full_child+|full_difference+"":17,""full_child+|full_difference-"":17,""full_child+|full_harmonic_p+"":1377,""full_child+|full_harmonic_q+"":1377,""full_child+|full_low"":81,""full_child+|parent_p+"":225,""full_child+|parent_q+"":225,""full_child-|full_difference+"":17,""full_child-|full_difference-"":17,""full_child-|full_harmonic_p-"":1377,""full_child-|full_harmonic_q-"":1377,""full_child-|full_low"":81,""full_child-|parent_p-"":225,""full_child-|parent_q-"":225,""full_difference+|full_difference-"":17,""full_difference+|full_harmonic_p+"":81,""full_difference+|full_harmonic_q-"":81,""full_difference+|full_low"":1377,""full_difference-|full_harmonic_p-"":81,""full_difference-|full_harmonic_q+"":81,""full_difference-|full_low"":1377,""full_harmonic_p+|full_harmonic_q+"":17,""full_harmonic_p+|full_low"":17,""full_harmonic_p-|full_harmonic_q-"":17,""full_harmonic_p-|full_low"":17,""full_harmonic_q+|full_low"":17,""full_harmonic_q-|full_low"":17,""parent_p+|parent_q+"":9,""parent_p-|parent_q-"":9}",2.275,1.275,0.2749999999999999,-0.4500000000000002,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
power_width,0.85,0.85,,12,8,7,0.6666666666666666,power_floor,13500,,0.8660254037844384,False,,,,False,False,,1000000000,0,False,False,False,False,0.08333333333333333,,,,,,,,,,,,,,,unavailable-parent-overlap,,,,,,,unavailable-parent-overlap,,,,,,False,unavailable-parent-overlap,,,,,,,False,null,null,"{""child+|harmonic_p+"":135,""child+|harmonic_q+"":135,""child-|harmonic_p-"":135,""child-|harmonic_q-"":135,""difference+|low"":135,""difference-|low"":135,""full_child+|full_difference+"":725,""full_child+|full_difference-"":725,""full_child+|full_harmonic_p+"":8381,""full_child+|full_harmonic_q+"":8381,""full_child+|full_low"":1445,""full_child+|parent_p+"":1500,""full_child+|parent_q+"":1500,""full_child-|full_difference+"":725,""full_child-|full_difference-"":725,""full_child-|full_harmonic_p-"":8381,""full_child-|full_harmonic_q-"":8381,""full_child-|full_low"":1445,""full_child-|parent_p-"":1500,""full_child-|parent_q-"":1500,""full_difference+|full_difference-"":725,""full_difference+|full_harmonic_p+"":1445,""full_difference+|full_harmonic_q-"":1445,""full_difference+|full_low"":8381,""full_difference-|full_harmonic_p-"":1445,""full_difference-|full_harmonic_q+"":1445,""full_difference-|full_low"":8381,""full_harmonic_p+|full_harmonic_q+"":725,""full_harmonic_p+|full_low"":725,""full_harmonic_p-|full_harmonic_q-"":725,""full_harmonic_p-|full_low"":725,""full_harmonic_q+|full_low"":725,""full_harmonic_q-|full_low"":725,""parent_p+|parent_q+"":135,""parent_p-|parent_q-"":135}",2.275,1.275,0.2749999999999999,-0.4500000000000002,True,True,False,False,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable,parent_boxes_overlap|child_band_not_isolated|channel_bands_overlap|measurement_unavailable|generic_duhamel_ratio_decays_for_gamma_below_one,False,False
