family,family_parameter,gamma,relative_width_fraction,base_scale,width,half_width,realized_width_over_scale,width_source,support_mode_count,effective_mode_count,angle_sine,measurement_available,measurement_method,local_fft_input_side_length,local_fft_padded_side_length,local_fft_zero_padding_alias_free,local_fft_global_overlap_aware,local_fft_estimated_peak_working_bytes,local_fft_maximum_working_bytes,targets_per_band,parent_boxes_disjoint,child_band_isolated,channel_bands_disjoint,full_output_bands_disjoint,critical_energy,parent_norm_squared,parent_min_wavenumber,parent_rms_wavenumber,parent_max_wavenumber,a_critical,a_unit,chi_support,chi_effective,gain_g,heat_factor_h,duhamel_amplitude_ratio,duhamel_energy_ratio,duhamel_identity_rhs,duhamel_identity_relative_error,duhamel_upper_bound_method,support_radius_factor_kappa,universal_duhamel_upper_bound,effective_duhamel_upper_bound,duhamel_to_universal_upper_bound,duhamel_to_effective_upper_bound,required_energy_constant_for_target,forcing_metric_method,child_forcing_fraction,low_side_forcing_ratio,off_chain_main_ratio,difference_sideband_main_ratio,self_interaction_cross_interaction_ratio,energy_cancellation_available,energy_cancellation_method,energy_cancellation_residual,energy_cancellation_pairing,full_nonlinear_norm,normalization_relative_error,divergence_relative,reality_relative,channel_ratios_are_orthogonal,channel_norms_json,channel_ratios_json,box_overlap_counts_json,predicted_a_unit_exponent,predicted_a_critical_exponent,predicted_g_exponent,predicted_duhamel_exponent,predicted_g_grows,predicted_duhamel_decays,finite_screen_pass,asymptotic_screen_pass,finite_screen_reasons,asymptotic_screen_reasons,core_fit_eligible,relay_fit_eligible
fixed_relative_width,0.15,1.0,0.15,24,3,2,0.125,override,500,309.92331243621504,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,5,9,True,True,501552,1000000000,729,True,True,True,True,0.041666666666666664,0.08333333333333338,31.11269837220809,33.97832126208523,36.823905279043935,4.180677290128121,50.16812748153742,0.09348278612716081,0.11873794466435353,0.0870974435443358,0.8621597438261708,0.023345794336186748,0.0005450261131875292,0.0005450261131875293,1.9892664704534236e-16,phase-independent-bernstein-heat-support-and-effective-count,1.5343293866268306,0.17029562114197527,0.10555716599540742,0.0032004705084762077,0.0051633265069966185,917.3872368716452,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.9034578822752395,0.04120883053155025,0.3268921224551748,0.084205230625378,0.03919925400400934,True,exact-zero-padded-local-fft-full-pairing,0.0,0.0,4.398379412127106,6.661338147750939e-16,2.400002069689421e-18,0.0,True,"{""child"":4.180677290128121,""child_spill"":1.3092248009333223,""difference"":0.30608727581373124,""difference_spill"":0.1738940687718301,""harmonic"":0.00013588751437670145,""low"":0.1544621050748918,""low_spill"":0.07630294692647704,""same_carrier_spill"":4.246587755811729e-05}","{""child"":0.9034578822752392,""child_spill"":0.08860190670598468,""difference"":0.004842896336776392,""difference_spill"":0.0015630906278495636,""harmonic"":9.54495158963899e-10,""low"":0.0012332709998270964,""low_spill"":0.0003009520066109854,""off_child"":0.09654211772476085,""same_carrier_spill"":9.321693671757199e-11}",{},2.5,1.5,0.5,0.0,True,False,False,False,duhamel_ratio_below_required_target,duhamel_ratio_below_required_target,True,True
fixed_relative_width,0.15,1.0,0.15,32,4,3,0.125,override,1372,787.8106686701726,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,7,13,True,True,1511536,1000000000,2197,True,True,True,True,0.03125,0.0625,41.012193308819754,45.306030102364566,49.58830507286975,6.671177805303005,106.73884488484808,0.09005243584043582,0.11883971220180832,0.10423715320785945,0.8621501176495352,0.024196580579414026,0.0005854745117360759,0.000585474511736076,1.851834965916071e-16,phase-independent-bernstein-heat-support-and-effective-count,1.5496345335271797,0.20109105110168457,0.1154676934635612,0.0029114896387906508,0.005070461651863146,854.0081420750103,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.9081593163423652,0.04215008965873823,0.3180068922823102,0.08582809942080416,0.04020039607105782,True,exact-zero-padded-local-fft-full-pairing,0.0,0.0,7.000378055079242,0.0,2.656212410337005e-18,0.0,True,"{""child"":6.671177805303005,""child_spill"":2.023306634769909,""difference"":0.5025680935694227,""difference_spill"":0.2743481055792183,""harmonic"":0.0002334347910497902,""low"":0.25403519900235433,""low_spill"":0.12055849785334799,""same_carrier_spill"":7.632923938940021e-05}","{""child"":0.9081593163423654,""child_spill"":0.08353729760344898,""difference"":0.005154028751895637,""difference_spill"":0.001535892932360162,""harmonic"":1.111957473002939e-09,""low"":0.0013168757596321472,""low_spill"":0.00029658737945208977,""off_child"":0.09184068365763465,""same_carrier_spill"":1.188882351133905e-10}",{},2.5,1.5,0.5,0.0,True,False,False,False,duhamel_ratio_below_required_target,duhamel_ratio_below_required_target,True,True
fixed_relative_width,0.15,1.0,0.15,48,7,6,0.14583333333333334,override,8788,4491.59440131341,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,13,25,True,True,10750000,1000000000,15625,True,True,True,True,0.020833333333333332,0.04166666666666667,59.39696961966999,67.98930397162081,76.60287200882223,16.040375702978448,384.9690168714827,0.0855538418266206,0.11966971994508073,0.16708724690602547,0.8620727147905518,0.03166719760919387,0.0010028114044197337,0.0010028114044197337,0.0,phase-independent-bernstein-heat-support-and-effective-count,1.5958931668504632,0.404765941478588,0.20687806515561874,0.002477509349617011,0.004847354907662127,498.5982387080248,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.9175547626344307,0.04976796411760999,0.29975524396724884,0.10121483601998436,0.04772657529299992,True,exact-zero-padded-local-fft-full-pairing,0.0,0.0,16.745516186255422,1.6653345369377348e-16,3.692444482606431e-18,0.0,True,"{""child"":16.040375702978448,""child_spill"":4.454834524633753,""difference"":1.4528064108308356,""difference_spill"":0.7246955911152766,""harmonic"":0.0009508818182030139,""low"":0.7325650724649063,""low_spill"":0.31721642961917373,""same_carrier_spill"":0.00029941100234301686}","{""child"":0.9175547626344307,""child_spill"":0.07077275058276664,""difference"":0.007526939347659015,""difference_spill"":0.0018728981455613711,""harmonic"":3.2244526805206716e-09,""low"":0.0019137946579781263,""low_spill"":0.00035885108745453497,""off_child"":0.0824452373655693,""same_carrier_spill"":3.1969690479934703e-10}",{},2.5,1.5,0.5,0.0,True,False,False,False,duhamel_ratio_below_required_target,duhamel_ratio_below_required_target,True,True
fixed_relative_width,0.15,1.0,0.15,64,9,8,0.140625,override,19652,9661.477064349407,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,17,33,True,True,24724656,1000000000,35937,True,True,True,True,0.015625,0.03125,79.19595949289332,90.64296574618355,102.13716267842963,23.59355346711108,754.9937109475545,0.08415113583785186,0.12001667657695787,0.1843246364618053,0.8620866730410776,0.03025407384301483,0.0009153089840985942,0.0009153089840985942,0.0,phase-independent-bernstein-heat-support-and-effective-count,1.595893166850463,0.3818602561950683,0.1877332641469184,0.002396973681469015,0.004875582322918976,546.2636210136244,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.9228653747027846,0.04803550884549589,0.28910493902377865,0.09770555409606174,0.04619497782083819,True,exact-zero-padded-local-fft-full-pairing,0.0,0.0,24.55976346222878,0.0,3.728900658274286e-18,0.0,True,"{""child"":23.59355346711108,""child_spill"":6.31883979564079,""difference"":2.076757183181357,""difference_spill"":1.0005620672115247,""harmonic"":0.0012700802812611763,""low"":1.045848358846595,""low_spill"":0.4366169382286085,""same_carrier_spill"":0.0003878565239466649}","{""child"":0.9228653747027847,""child_spill"":0.06619517425828034,""difference"":0.007150280564503114,""difference_spill"":0.0016597386549092575,""harmonic"":2.6743237875187887e-09,""low"":0.0018133810749905274,""low_spill"":0.00031604782080980437,""off_child"":0.07713462529721526,""same_carrier_spill"":2.493985029835064e-10}",{},2.5,1.5,0.5,0.0,True,False,False,False,duhamel_ratio_below_required_target,duhamel_ratio_below_required_target,True,True
fixed_relative_width,0.2,1.0,0.2,8,1,0,0.125,override,4,4.0,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,1,1,True,True,688,1000000000,1,True,True,True,True,0.125,0.25,11.313708498984761,11.313708498984761,11.313708498984761,0.816496580927726,3.265986323710904,0.2041241452319315,0.2041241452319315,0.05103103630798288,0.8623230147378776,0.023694054374884272,0.0005614082127199725,0.0005614082127199725,0.0,phase-independent-bernstein-heat-support-and-effective-count,1.4142135623730951,0.03125000000000001,0.03125000000000001,0.017965062807039116,0.017965062807039116,890.6175375980782,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,1.0,0.0,0.0,0.0,0.0,True,exact-zero-padded-local-fft-full-pairing,0.0,0.0,0.816496580927726,0.0,0.0,0.0,True,"{""child"":0.816496580927726,""child_spill"":0.0,""difference"":0.0,""difference_spill"":0.0,""harmonic"":0.0,""low"":0.0,""low_spill"":0.0,""same_carrier_spill"":0.0}","{""child"":1.0,""child_spill"":0.0,""difference"":0.0,""difference_spill"":0.0,""harmonic"":0.0,""low"":0.0,""low_spill"":0.0,""off_child"":0.0,""same_carrier_spill"":0.0}",{},2.5,1.5,0.5,0.0,True,False,False,False,duhamel_ratio_below_required_target,duhamel_ratio_below_required_target,True,True
fixed_relative_width,0.2,1.0,0.2,12,2,1,0.16666666666666666,override,108,75.85185185185186,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,3,5,True,True,86000,1000000000,125,True,True,True,True,0.08333333333333333,0.1666666666666666,15.556349186104045,17.0,18.411952639521967,2.1170144781051685,12.702086868631016,0.1018549065676962,0.1215376230337991,0.08820893658771539,0.8620715551479543,0.03343556134628695,0.0011179367625413182,0.0011179367625413182,0.0,phase-independent-bernstein-heat-support-and-effective-count,1.5343293866268306,0.29427083333333326,0.20667581161408322,0.0037990063435032416,0.005409132078933325,447.25248936566777,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.9056742771226725,0.049322908412644584,0.32272235831480495,0.10440992675186574,0.04699092671183813,True,exact-zero-padded-local-fft-full-pairing,0.0,0.0,2.2245276671481675,3.3306690738754696e-16,3.2266227968946676e-18,0.0,True,"{""child"":2.1170144781051685,""child_spill"":0.6379753515130729,""difference"":0.19220408509903048,""difference_spill"":0.10915626146953855,""harmonic"":0.00012901066328976663,""low"":0.09331775670301991,""low_spill"":0.04684838486674699,""same_carrier_spill"":3.148528505500653e-05}","{""child"":0.9056742771226718,""child_spill"":0.08224929358044097,""difference"":0.007465340218949825,""difference_spill"":0.0024078070557131005,""harmonic"":3.363377333499515e-09,""low"":0.0017597580357632456,""low_spill"":0.00044352042275640885,""off_child"":0.09432572287732821,""same_carrier_spill"":2.003270686024205e-10}",{},2.5,1.5,0.5,0.0,True,False,False,False,duhamel_ratio_below_required_target,duhamel_ratio_below_required_target,True,True
fixed_relative_width,0.2,1.0,0.2,16,3,2,0.1875,override,500,309.92331243621527,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,5,9,True,True,501552,1000000000,729,True,True,True,True,0.0625,0.12500000000000003,19.79898987322333,22.68317252479189,25.534290669607408,4.17650460521259,33.41203684170071,0.0933894820559627,0.11861943371595482,0.1305157689128934,0.8619552935957951,0.042841075340517905,0.0018353577363319315,0.0018353577363319315,0.0,phase-independent-bernstein-heat-support-and-effective-count,1.595893166850463,0.6217956542968749,0.38541793767626253,0.0029517056345582694,0.004761993557947911,272.42645403793534,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.8946702872616861,0.061784985371348244,0.343118348371407,0.1260437451360585,0.05854072605979493,True,exact-zero-padded-local-fft-full-pairing,0.0,0.0,4.415515945663495,2.220446049250313e-16,4.294039293546192e-18,0.0,True,"{""child"":4.17650460521259,""child_spill"":1.307624691693847,""difference"":0.457979904592288,""difference_spill"":0.25956661186624186,""harmonic"":0.0004590155289288809,""low"":0.23136180270270826,""low_spill"":0.11427633474722844,""same_carrier_spill"":0.00014347385020048773}","{""child"":0.8946702872616858,""child_spill"":0.08770075062664678,""difference"":0.01075796011125838,""difference_spill"":0.0034556897246900793,""harmonic"":1.0806668807543393e-08,""low"":0.0027454934005527653,""low_spill"":0.000669807012695053,""off_child"":0.10532971273831415,""same_carrier_spill"":1.0558022691662615e-09}",{},2.5,1.5,0.5,0.0,True,False,False,False,duhamel_ratio_below_required_target,duhamel_ratio_below_required_target,True,True
fixed_relative_width,0.2,1.0,0.2,24,4,3,0.16666666666666666,override,1372,787.8106686701726,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,7,13,True,True,1511536,1000000000,2197,True,True,True,True,0.041666666666666664,0.08333333333333331,29.698484809834994,34.009357001219,38.301436004411116,6.666851523390034,80.00221828068042,0.0899940365238885,0.1187626442368333,0.13889274007062574,0.8620154475653706,0.03722600634254015,0.0013857755482148395,0.0013857755482148397,1.5647586997507311e-16,phase-independent-bernstein-heat-support-and-effective-count,1.5958931668504632,0.5055428964120371,0.29028577788908366,0.002741163129874895,0.0047738320433470755,360.8087908926533,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.9023862431134314,0.056182803875444505,0.328896522051587,0.11428131703660349,0.05344653705673948,True,exact-zero-padded-local-fft-full-pairing,0.0,0.0,7.0181807678637025,1.6653345369377348e-16,3.942410649754186e-18,0.0,True,"{""child"":6.666851523390034,""child_spill"":2.021674634727493,""difference"":0.6689791229123466,""difference_spill"":0.3646276462603181,""harmonic"":0.0005536229226752629,""low"":0.3383964533356701,""low_spill"":0.16057658782475367,""same_carrier_spill"":0.0001810732434516599}","{""child"":0.9023862431134315,""child_spill"":0.08297999875793295,""difference"":0.009086068972032419,""difference_spill"":0.0026992933678857125,""harmonic"":6.222702338036303e-09,""low"":0.002324890510907835,""low_spill"":0.0005234983894363371,""off_child"":0.09761375688656848,""same_carrier_spill"":6.656707304642553e-10}",{},2.5,1.5,0.5,0.0,True,False,False,False,duhamel_ratio_below_required_target,duhamel_ratio_below_required_target,True,True
fixed_relative_width,0.2,1.0,0.2,32,6,5,0.1875,override,5324,2797.798471532092,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,11,21,True,True,6371568,1000000000,9261,True,True,True,True,0.03125,0.06250000000000003,38.18376618407357,45.37228047626037,52.5642464038057,12.625004191828802,202.00006706926075,0.08651322702677733,0.1193420025598903,0.19726569049732495,0.8619140596503293,0.04578503475518609,0.0020962694075335984,0.0020962694075335984,0.0,phase-independent-bernstein-heat-support-and-effective-count,1.642632700118928,0.8767969608306885,0.4607628093268377,0.0023908264982437514,0.0045495629532170635,238.518960493863,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.9075845755425548,0.06387397677830355,0.31910137683698403,0.12974439293014964,0.06096407373953033,True,exact-zero-padded-local-fft-full-pairing,0.0,0.0,13.25219988470338,4.440892098500626e-16,4.568803043410501e-18,0.0,True,"{""child"":12.625004191828802,""child_spill"":3.5911908006780515,""difference"":1.4593212176081114,""difference_spill"":0.7439775436743459,""harmonic"":0.0015747232671545226,""low"":0.7371095919491478,""low_spill"":0.32705547990514433,""same_carrier_spill"":0.0005046554812002445}","{""child"":0.9075845755425543,""child_spill"":0.07343464575868883,""difference"":0.012126231030301762,""difference_spill"":0.0031516914845432804,""harmonic"":1.4119929660529905e-08,""low"":0.003093771039784252,""low_spill"":0.0006090695740443248,""off_child"":0.09241542445744566,""same_carrier_spill"":1.4501536954517018e-09}",{},2.5,1.5,0.5,0.0,True,False,False,False,duhamel_ratio_below_required_target,duhamel_ratio_below_required_target,True,True
fixed_relative_width,0.2,1.0,0.2,48,9,8,0.1875,override,19652,9661.47706434941,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,17,33,True,True,24724656,1000000000,35937,True,True,True,True,0.020833333333333332,0.041666666666666664,56.568542494923804,68.05987980641609,79.5989949685296,23.573277793962927,565.7586670551103,0.08407881858696925,0.11991353743303901,0.24555497702044715,0.8619025064882059,0.046534193565557914,0.0021654311707968114,0.0021654311707968114,0.0,phase-independent-bernstein-heat-support-and-effective-count,1.6583123951777,0.9773401331018517,0.48048795440829134,0.002215637215187545,0.004506733521475028,230.90089712526654,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.9151621088813647,0.06402061924494135,0.304470988337979,0.1300383107426644,0.06136007315616816,True,exact-zero-padded-local-fft-full-pairing,0.0,0.0,24.64171661966544,0.0,4.70771673565359e-18,0.0,True,"{""child"":23.573277793962927,""child_spill"":6.311916828168125,""difference"":2.762719548447512,""difference_spill"":1.3282458423856063,""harmonic"":0.0030126934750550577,""low"":1.3927235843344359,""low_spill"":0.5813198256748953,""same_carrier_spill"":0.0009204584698412865}","{""child"":0.9151621088813651,""child_spill"":0.065611598311278,""difference"":0.012569895975699585,""difference_spill"":0.0029054607480037023,""harmonic"":1.4947479826845196e-08,""low"":0.0031943900338059776,""low_spill"":0.0005565297070718094,""off_child"":0.08483789111863493,""same_carrier_spill"":1.3952964168880296e-09}",{},2.5,1.5,0.5,0.0,True,False,False,False,duhamel_ratio_below_required_target,duhamel_ratio_below_required_target,True,True
fixed_relative_width,0.2,1.0,0.2,64,12,11,0.1875,override,48668,23086.677784991523,0.8660254037844384,True,exact-zero-padded-local-fft-global-combination,23,45,True,True,62694000,1000000000,91125,True,True,True,True,0.015625,0.031249999999999986,74.95331880577403,90.74716768531444,106.63489110042735,36.53309857137446,1169.0591542839832,0.08280084393803809,0.12021974215612861,0.2854148325888631,0.8618972568497624,0.04684133876658237,0.0021941110174457327,0.0021941110174457323,1.9765675735910117e-16,phase-independent-bernstein-heat-support-and-effective-count,1.6661701734441774,1.0307949557900429,0.48897902126077303,0.002128562043422183,0.004487127099621746,227.8827260901654,exact-local-fft-full-global-overlap-aware-with-self-cross-decomposition,0.9193345578777617,0.06401655006592978,0.2962149451023176,0.13003229865262922,0.061496397670966596,True,exact-zero-padded-local-fft-full-pairing,0.0,0.0,38.10217048088201,4.440892098500626e-16,4.938430202912782e-18,0.0,True,"{""child"":36.53309857137446,""child_spill"":9.437762889422638,""difference"":4.307982873010634,""difference_spill"":2.0020914685016677,""harmonic"":0.004710889106030051,""low"":2.1694042377310905,""low_spill"":0.873676263955784,""same_carrier_spill"":0.0013912975530774815}","{""child"":0.9193345578777615,""child_spill"":0.06135340813875137,""difference"":0.012783462575231967,""difference_spill"":0.0027610126615138174,""harmonic"":1.528643910093146e-08,""low"":0.0032417650565963697,""low_spill"":0.0005257770703666654,""off_child"":0.08066544212223847,""same_carrier_spill"":1.3333390877086216e-09}",{},2.5,1.5,0.5,0.0,True,False,False,False,duhamel_ratio_below_required_target,duhamel_ratio_below_required_target,True,True
