nr,nz,step,time,dt,viscosity,energy,enstrophy,max_abs_u1,max_abs_omega1,max_abs_psi1,max_abs_u_r,max_abs_u_z,max_cartesian_vorticity,amplification,argmax_u1_r,argmax_u1_z,argmax_u1_value,circulation_max,divergence_residual_max,axis_parity_defect,odd_symmetry_defect,wall_u1_max_abs,advective_cfl,viscous_cfl
65,128,300.0,0.0003000000000000008,1e-06,0.0005,4006.1301967782456,845061.7977250754,2482.5974748551093,53267.712875912584,41.85545067109441,100.74556224786802,83.71090134218882,8046.450172875668,1.073675124128565,0.0,0.109375,2482.5974748551093,64.9122439351978,36.45550229575747,691.8825900063384,4.874891601502895e-10,0.0,0.010714995371800169,3.2768e-05
65,128,325.0,0.0003250000000000014,1e-06,0.0005,4005.8307330387524,856607.278300374,2396.0953753772174,56067.170693156164,44.59128056330567,107.48766715981937,89.18256112661135,8137.116242004424,1.0857731177698127,0.0,0.1171875,2396.0953753772174,64.89078704551969,37.64652925268592,780.9813589027617,4.874891601502895e-10,0.0,0.011415367824206251,3.2768e-05
65,128,350.0,0.000350000000000002,1e-06,0.0005,4005.5163646961682,868851.8561425722,2318.5153708691814,58942.24705172092,47.184466557728875,113.9060752697037,94.36893311545775,8233.389175903289,1.0986192613527963,0.0,0.125,2318.5153708691805,64.857941673402,38.544865345667404,871.9681622495409,4.802132025361061e-10,0.0,0.012079223438778592,3.2768e-05
65,128,375.0,0.0003750000000000026,1e-06,0.0005,4005.188616950833,881761.4238545264,2249.2416208277377,61558.3907131713,49.635421606089736,119.99925512792055,99.27084321217947,8334.935184818194,1.112169015764251,0.0,0.1328125,2249.2416208277377,64.81116949919964,39.165823393349456,960.0336394400802,4.874891601502895e-10,0.0,0.012706667931158972,3.2768e-05
65,128,400.0,0.0004000000000000032,1e-06,0.0005,4004.8490323773467,895303.7430585303,2186.9533150509064,63915.00538216776,51.94583300828472,125.76883988564059,103.89166601656945,8441.41281943064,1.1263768198397437,0.0,0.140625,2186.9533150509064,64.74764494324116,39.52634198651003,1060.1468989984132,4.802132025361061e-10,0.0,0.013298133250120888,3.2768e-05
65,128,425.0,0.0004250000000000038,1e-06,0.0005,4004.4991493660646,909448.6267910157,2130.152765048263,66014.97247585263,54.11849102021371,131.2193473642811,108.23698204042742,8552.476215761406,1.1411965233462105,0.0,0.1484375,2130.1527650482617,64.71624794642874,39.64414703654029,1194.2421827043872,5.093170329928398e-10,0.0,0.013854333701174708,3.2768e-05
65,128,450.0,0.00045000000000000443,1e-06,0.0005,4004.1404810840954,924168.0210850645,2079.381532833106,67864.95915261851,56.176011756834235,136.35786975918836,112.35202351366847,8667.778352447876,1.1565818216155581,0.0,0.1484375,2079.381532833105,64.76896697471612,39.53702577049535,1325.7920132665895,5.529727786779404e-10,0.0,0.014381059009749564,3.2768e-05
65,128,475.0,0.00047500000000000504,1e-06,0.0005,4003.7744954698796,939435.9997536785,2048.1282772541676,69475.51042589497,58.14653577051038,141.19374328165645,116.29307154102077,8786.974261515206,1.1724866839727366,0.0,0.046875,2048.1282772541676,64.81103566172372,39.222217941087365,1447.2100210967474,5.529727786779404e-10,0.0,0.014885513157250656,3.2768e-05
65,128,500.0,0.0005,9.999999999943865e-07,0.0005,4003.4025966768345,955228.688462017,2031.880563240985,70860.83379853416,59.996631956896536,145.73820740986838,119.99326391379307,8909.724131695726,1.1888657678260246,0.0,0.046875,2031.880563240985,64.83948117160152,38.71592311164295,1549.6790401737671,5.748006515204906e-10,0.0,0.015359137780879294,3.2767999999816054e-05
65,128,525.0,0.0005250000000000006,1e-06,0.0005,4003.026108283845,971524.1350224518,2020.6346946520723,72038.2288887204,61.73122609208394,150.0040625648994,123.46245218416789,9035.696243099857,1.2056748102537653,0.0,0.046875,2020.6346946520723,64.85099489814895,38.142427208845675,1896.7163480657618,5.966285243630409e-10,0.0,0.01580319387957349,3.2768e-05
65,128,550.0,0.0005500000000000012,1e-06,0.0005,4002.6462585022314,988302.1426422186,2014.0020098864584,73027.17764049629,63.35558614823539,154.0185900803354,126.71117229647078,9164.569673711841,1.2228709891446297,0.0,0.046875,2014.0020098864584,64.84191775432203,38.01011504181997,2295.571613948792,6.548361852765083e-10,0.0,0.016219030053948258,3.2768e-05
65,128,575.0,0.0005750000000000018,1e-06,0.0005,4002.2641675344075,1005544.0818137776,2011.4871433773117,73848.18187431288,64.87521482544683,157.96248391870387,129.75042965089366,9296.036721809482,1.2404132464323054,0.0,0.046875,2011.4871433773117,64.80823238183488,38.046115547085265,2741.930846901145,7.34871719032526e-10,0.0,0.016608054995314387,3.2768e-05
65,128,600.0,0.0006000000000000024,1e-06,0.0005,4001.880837179531,1023232.6948848712,2012.5213572681423,74521.4989661643,66.33174722340918,161.65974821686666,132.66349444681836,9429.804993935988,1.2582625667032545,0.0,0.046875,2012.5213572681423,64.75754335640406,38.75185931290662,3240.440953274723,7.785274647176266e-10,0.0,0.01698092728919275,3.2768e-05
65,128,625.0,0.000625000000000003,1e-06,0.0005,4001.4971427337314,1041351.9052918609,2016.498453661603,75065.96713492181,67.72281002216275,165.12219225838322,135.4456200443255,9565.599115345267,1.27638220542935,0.0,0.046875,2016.498453661603,64.67835581525915,39.38425845528354,3796.1074424099643,8.221832104027271e-10,0.0,0.017337039365673663,3.2768e-05
65,128,650.0,0.0006500000000000037,1e-06,0.0005,4001.1138271938935,1059886.641175649,2022.8106730875452,75498.11586919059,69.02728397594831,168.36202204309677,138.05456795189662,9703.162028663111,1.2947378622542576,0.0,0.046875,2022.8106730875452,64.56023387123041,40.151757048271975,4414.382421926595,8.36735125631094e-10,0.0,0.017670984697842767,3.2768e-05
65,128,675.0,0.0006750000000000043,1e-06,0.0005,4000.7314977405263,1078822.6807837598,2030.8817173126263,75831.71792544602,70.25031974099113,171.39163784827258,140.50063948198226,9842.255856533555,1.3132977961003331,0.0,0.046875,2030.8817173126263,64.62777862371006,41.66776315169864,5105.897414173931,8.440110832452774e-10,0.0,0.01798408185369373,3.2768e-05
65,128,700.0,0.0007000000000000049,1e-06,0.0005,4000.350624444015,1098146.5248208565,2040.1940741455307,76077.86004911976,71.39698587464756,174.22344666427423,142.7939717492951,9982.662314854737,1.3320328803086,0.0,0.046875,2040.1940741455307,64.70721165523629,43.150605883000935,5959.758496431168,9.167706593871117e-10,0.0,0.018277628383909773,3.2768e-05
65,128,725.0,0.0007250000000000055,1e-06,0.0005,3999.9715411075545,1117845.298836083,2050.308224448783,76245.50321175998,72.47223124673066,176.86969102662306,144.94446249346132,10124.18267440197,1.3509165975179358,0.0,0.046875,2050.308224448783,64.7567904165751,44.60046083877933,6907.125041111372,1.025910023599863e-09,0.0,0.01855289119916305,3.2768e-05
65,128,750.0,0.0007500000000000061,1e-06,0.0005,3999.5944481284805,1137906.686892094,2060.8720837446,76517.86637485574,73.48802332033425,179.34229528796914,146.9760466406685,10266.637279711606,1.3699249754675187,0.0,0.046875,2060.8720837446,64.77088473044817,46.017530304335196,7955.887397299986,1.178705133497715e-09,0.0,0.018812933970005566,3.2768e-05
65,128,775.0,0.0007750000000000067,1e-06,0.0005,3999.219417228046,1158318.896184519,2071.6201181708334,76880.51860202852,74.48990079302811,181.652729905105,148.97980158605623,10409.864644589557,1.3890364663063395,0.0,0.046875,2071.6201181708334,64.74341742312347,47.40251377623645,9116.410570051055,1.3023964129388332e-09,0.0,0.019069414603015197,3.2768e-05
65,128,800.0,0.0008000000000000073,1e-06,0.0005,3998.8463978691143,1179070.6509880198,2082.3628587365256,77165.91649110186,75.43356915602354,183.81189387190645,150.86713831204708,10553.720153081627,1.4082317732576535,0.0,0.046875,2082.3628587365256,64.66791616686398,49.402290545553114,10402.365566941444,1.3460521586239338e-09,0.0,0.019310993703942025,3.2768e-05
65,128,825.0,0.0008250000000000079,1e-06,0.0005,3998.4752251534132,1200151.2132960712,2092.968845058718,77372.68442047485,76.3229942681682,185.83001502255982,152.6459885363364,10698.074402836855,1.427493629566277,0.0,0.046875,2092.968845058718,64.53759466786778,51.69536232941755,11831.025508321822,1.382431946694851e-09,0.0,0.019538686532651058,3.2768e-05
65,128,850.0,0.0008500000000000085,1e-06,0.0005,3998.105628966616,1221550.4267845566,2103.3421518493496,77734.20815262223,77.16196027514093,187.71656757218238,154.32392055028185,10842.811234237253,1.4468065355162383,0.0,0.046875,2103.3421518493496,64.3745086986506,53.98405016207744,13422.739870140329,1.3606040738523006e-09,0.0,0.019753461830436077,3.2768e-05
65,128,875.0,0.0008750000000000091,1e-06,0.0005,3997.737244121937,1243258.7802451374,2113.3993779713655,78261.30595096969,77.95406362343427,189.4802059623205,155.90812724686853,10987.825493291833,1.4661564599233627,0.0,0.046875,2113.3993779713655,64.50707830517835,56.27179802651608,15199.483293010853,1.2660166248679161e-09,0.0,0.01995624028759917,3.2768e-05
65,128,900.0,0.0009000000000000097,1e-06,0.0005,3997.3696212420755,1265267.4863792092,2123.807612055323,78806.95182363703,78.7027100101154,191.12871384167678,157.4054200202308,11133.02057904612,1.4855305128747625,0.015625,0.046875,2123.807612055318,64.59771208548193,58.56652037411368,17182.659919224214,1.2369127944111824e-09,0.0,0.02014789376258954,3.2768e-05
65,128,925.0,0.0009250000000000103,1e-06,0.0005,3997.002238115675,1287568.5717910721,2134.3498829921436,79380.56469059022,79.41111380599536,192.66896683909602,158.8222276119907,11278.305827197226,1.5049165966124736,0.015625,0.046875,2134.349882992138,64.6390990892225,60.88061768105763,19390.673269622494,1.280568540096283e-09,0.0,0.02032924513433481,3.2768e-05
65,128,950.0,0.000950000000000011,1e-06,0.0005,3996.6345112677263,1310154.9741430024,2150.556700232944,79990.91857713729,80.08229954259816,194.13364170268187,160.16459908519633,11434.512472545532,1.5257599729748117,0.046875,0.0390625,2150.556700232944,64.62352121710059,63.22984876687315,21837.05577945849,1.3096723705530167e-09,0.0,0.02050106868290513,3.2768e-05
65,128,975.0,0.0009750000000000116,1e-06,0.0005,3996.2658074933256,1333020.6427089004,2168.309804531344,80645.12100099205,80.74169099990667,195.77466898083003,161.48338199981333,11595.364280738802,1.547223174935645,0.046875,0.0390625,2168.309804531344,64.5429833519583,65.63108693174581,24530.08603904117,1.4551915228366852e-09,0.0,0.020669872895976105,3.2768e-05
65,128,1000.0,0.001,9.99999999990375e-07,0.0005,3995.895455120235,1356160.638961688,2186.5437719389006,81501.1637638367,81.38410219171554,197.3616200641912,162.76820438343108,11757.847962516018,1.5689041253489218,0.046875,0.0390625,2186.5437719389006,64.38938558720834,68.09928935986227,27474.71117272228,1.6298145055770874e-09,0.0,0.020834330160878645,3.276799999968461e-05
65,128,1025.0,0.001024999999999998,1e-06,0.0005,3995.5227547872014,1379571.2343271803,2205.292148743841,82474.03014217298,81.9955647278612,198.8976310933422,163.9911294557224,11921.92509873785,1.5907976977708926,0.046875,0.0390625,2205.292148743841,64.15473801937415,70.64429378678142,30677.185172914527,1.8044374883174896e-09,0.0,0.020990864570332463,3.2768e-05
65,128,1050.0,0.0010499999999999958,1e-06,0.0005,3995.1469895516198,1403250.0028069792,2228.141185253701,83505.59909988522,82.57831738301546,200.38485121482796,165.15663476603092,12087.544657017617,1.612897082713781,0.0625,0.0390625,2228.141185253701,64.23115951925953,73.26824952181778,34152.15254617529,1.9208528101444244e-09,0.0,0.021140049250051956,3.2768e-05
65,128,1075.0,0.0010749999999999937,1e-06,0.0005,3994.7674341711318,1427195.9067879645,2252.397944973025,84866.71801868005,83.13445081935461,201.82446552256238,166.26890163870922,12254.640325303186,1.6351934318532595,0.0625,0.0390625,2252.397944973025,64.36442081846513,75.96452460158616,37931.061770693865,2.0081643015146255e-09,0.0,0.02128241940975478,3.2768e-05
65,128,1100.0,0.0010999999999999916,1e-06,0.0005,3994.383363438808,1451409.374987516,2277.483676758366,86359.34498467584,83.66591383251779,203.21671675940908,167.33182766503558,12423.127911888214,1.6576755110999082,0.0625,0.0390625,2277.483676758366,64.43309807316898,78.71876388765577,42069.98248981638,2.051820047199726e-09,0.0,0.021418473941124554,3.2768e-05
65,128,1125.0,0.0011249999999999895,1e-06,0.0005,3993.994059489342,1475892.3721085908,2303.459200310659,87915.03028037402,84.17451995302389,204.5609246526862,168.34903990604778,12592.90280976108,1.680329362255544,0.0625,0.0390625,2303.459200310659,64.4278977587982,81.82982479849488,46654.376308471896,2.0372681319713593e-09,0.0,0.021548677107974114,3.2768e-05
65,128,1150.0,0.0011499999999999874,1e-06,0.0005,3993.5988180330255,1500648.4603778445,2330.4005474711175,89533.86540770785,84.66195427040554,205.85550197392473,169.3239085408111,12763.837521768131,1.7031379727842861,0.0625,0.0390625,2330.4005474711175,64.33949557520417,85.57083048345612,51798.382289911155,2.066371962428093e-09,0.0,0.02167346029322382,3.2768e-05
65,128,1175.0,0.0011749999999999853,1e-06,0.0005,3993.1969535125995,1525682.8537003957,2358.3951632498593,91215.80845969949,85.12978036679557,207.09796663577725,170.25956073359114,12935.779243053248,1.726080953226269,0.0625,0.0390625,2358.3951632498593,64.1588103669739,89.43062411928167,57636.896238960326,2.1755113266408443e-09,0.0,0.021793223773899667,3.2768e-05
65,128,1200.0,0.0011999999999999832,1e-06,0.0005,3992.7878032129934,1551002.4656771298,2387.5356787034875,92960.84458426021,85.57944726453205,208.2849493690088,171.1588945290641,13108.54749869227,1.7491342219762587,0.0625,0.0390625,2387.5356787034875,63.88875258380319,93.36714824191222,64310.170382302254,2.2118911147117615e-09,0.0,0.021908338499720202,3.2768e-05
65,128,1225.0,0.001224999999999981,1e-06,0.0005,3992.370730382109,1576615.9531887453,2417.911666555114,94769.12428379832,86.01229630834797,209.41219676117504,172.02459261669594,13284.974835410902,1.7726757388664764,0.0625,0.0390625,2417.911666555114,63.89027366703157,97.33479083428756,71942.66335347667,2.4010660126805305e-09,0.0,0.02201914785493708,3.2768e-05
65,128,1250.0,0.001249999999999979,1e-06,0.0005,3991.9451264397935,1602533.7576562301,2449.6001988969942,96641.04919406964,86.42956791665925,210.47456968680575,172.8591358333185,13499.75459105263,1.8013347966925342,0.0625,0.0390625,2449.6001988969942,64.06587777858019,101.29607589189436,80620.0523760831,2.5393092073500156e-09,0.0,0.02212596938666477,3.2768e-05
65,128,1275.0,0.0012749999999999769,1e-06,0.0005,3991.51041236017,1628768.1464532102,2482.6563771945225,98577.27392526554,86.83240814827727,211.53725344640577,173.66481629655453,13717.761541093201,1.8304244740181626,0.0625,0.0390625,2482.6563771945225,64.16330700915486,105.23391460783296,90370.14317999268,2.837623469531536e-09,0.0,0.022229096485958978,3.2768e-05
65,128,1300.0,0.0012999999999999748,1e-06,0.0005,3991.0660393101807,1655333.2572964616,2517.1052323799713,100578.59480216775,87.22187504065073,213.2747058752529,174.44375008130146,13938.777167202485,1.8599156129302215,0.0625,0.0390625,2517.1052323799713,64.17257466082191,109.16166417776003,101154.27467466239,3.055902197957039e-09,0.0,0.022328800010406585,3.2768e-05
65,128,1325.0,0.0013249999999999727,1e-06,0.0005,3990.6114886173063,1682245.1488042194,2552.9364362887864,102645.70209011414,87.59894468390304,214.98345604122125,175.19788936780608,14162.539345731668,1.8897732370558846,0.0625,0.0390625,2552.9364362887864,64.08406321330278,113.12821602030272,112875.17882457981,3.332388587296009e-09,0.0,0.02242532983907918,3.2768e-05
65,128,1350.0,0.0013499999999999706,1e-06,0.0005,3990.146271127557,1709521.860802546,2590.103079638721,105162.5895097767,87.96451700213673,216.65635396604148,175.92903400427346,14388.738418634757,1.9199560272874925,0.0625,0.0390625,2590.103079638721,63.88887337237736,117.21596402639625,125404.81380923837,3.4633558243513107e-09,0.0,0.022518916352547002,3.2768e-05
65,128,1375.0,0.0013749999999999685,1e-06,0.0005,3989.6699260084742,1737183.4883684379,2628.5253370793794,107845.71859311093,88.31942122059387,218.28515278951278,176.63884244118773,14617.013101716788,1.9504157758011549,0.0625,0.0390625,2628.5253370793794,63.61478780828761,121.53076696069547,138631.51985771954,3.739842213690281e-09,0.0,0.02260977183247203,3.2768e-05
65,128,1400.0,0.0013999999999999664,1e-06,0.0005,3989.1820190583767,1765252.27398975,2668.0991735199673,110686.38705913979,88.66442100510571,219.86042026874026,177.32884201021142,14846.946273179903,1.9810968241029436,0.0625,0.0390625,2668.0991735199673,63.457327700447934,126.18474093541954,152520.5331794843,3.8708094507455826e-09,0.0,0.02269809177730706,3.2768e-05
65,128,1425.0,0.0014249999999999643,1e-06,0.0005,3988.682140607559,1793752.722544441,2714.2587945182663,113995.03239155753,89.0002192693322,221.37143925368645,178.0004385386644,15092.368047576085,2.0138445884496283,0.0625,0.03125,2714.2587945182663,63.705456446817436,131.27457462525854,167176.52930731187,3.914465196430683e-09,0.0,0.022784056132949045,3.2768e-05
65,128,1450.0,0.0014499999999999622,1e-06,0.0005,3988.169903139204,1822711.7439972127,2768.7551513777767,117585.03219190791,89.3274626554157,222.80609767311856,178.6549253108314,15397.449251206468,2.0545529868289947,0.0625,0.03125,2768.7551513777767,63.861010680916436,136.85962978334464,182892.91852691583,4.147295840084553e-09,0.0,0.022867830439786418,3.2768e-05
65,128,1475.0,0.00147499999999996,1e-06,0.0005,3987.6449388092187,1852158.8287290633,2825.811187509455,121334.04206645225,89.64674570378281,224.15076914095857,179.29349140756563,15708.45911201497,2.0960524734018966,0.0625,0.03125,2825.811187509455,63.91251052094897,142.9449351954081,200171.60078009218,4.547473508864641e-09,0.0,0.0229495669001684,3.2768e-05
65,128,1500.0,0.0015,1.000000000041983e-06,0.0005,3987.1068970886363,1882126.260232076,2885.6033543617577,125238.52002690487,89.958614735952,225.3901861126648,179.917229471904,16024.956689870989,2.1382842114839216,0.0625,0.03125,2885.6033543617577,63.84912644638594,149.47395436262013,219699.93178508757,5.0495145842432976e-09,0.0,0.023029405373370553,3.27680000013757e-05
65,128,1525.0,0.001524999999999998,1e-06,0.0005,3986.5554427666807,1912649.3695634096,2948.3051048372763,129291.87680951164,90.26357147773808,226.507308610518,180.52714295547617,16346.40417693381,2.1811764388833295,0.0625,0.03125,2948.3051048372763,63.742921088781735,156.33454951301246,242279.04368424462,5.4933479987084866e-09,0.0,0.02310747429830095,3.2768e-05
65,128,1550.0,0.0015499999999999958,1e-06,0.0005,3985.990254513377,1943766.8356246275,3014.068887825712,133483.78349548834,90.5620764467962,228.85514682842307,181.1241528935924,16672.155929056462,2.224643004310453,0.0625,0.03125,3014.068887825712,63.57721339463925,163.3789926520967,268708.5610258137,5.922629497945309e-09,0.0,0.023183891570379825,3.2768e-05
65,128,1575.0,0.0015749999999999937,1e-06,0.0005,3985.4110240920363,1975521.0353214906,3083.005248769285,137799.32293511438,90.85455211668629,231.26500622622348,181.70910423337259,17001.447255408857,2.2685818715251753,0.0625,0.03125,3083.005248769285,63.393528992162,170.45560503184606,299645.1821771385,6.315531209111214e-09,0.0,0.02325876534187169,3.2768e-05
65,128,1600.0,0.0015999999999999916,1e-06,0.0005,3984.8174561379196,2007958.4484000017,3155.161085938465,142217.9407606901,91.14138585068203,233.6136783826619,182.28277170136406,17333.383337897336,2.3128736408037516,0.0625,0.03125,3155.161085938465,63.20858259408562,177.446316392703,335463.76588788396,6.548361852765083e-09,0.0,0.0233321947777746,3.2768e-05
65,128,1625.0,0.0016249999999999895,1e-06,0.0005,3984.209268214306,2041130.1236854198,3230.4996031359387,146712.14088190187,91.422932576463,235.879952023459,182.845865152926,17774.75907572279,2.3717684503055323,0.0625,0.03125,3230.4996031359387,63.3983188502103,189.71967606299222,376156.4208869301,7.246853783726692e-09,0.0,0.023404270739574528,3.2768e-05
65,128,1650.0,0.0016499999999999874,1e-06,0.0005,3983.5861906900027,2075092.2168861749,3308.8846277888124,151364.70959941292,91.69951715493433,238.03908164719246,183.39903430986865,18246.79297399338,2.4347541201885083,0.0625,0.03125,3308.8846277888124,63.567972703069145,204.30638760074817,421304.9886928587,7.967173587530851e-09,0.0,0.023475076391663185,3.2768e-05
65,128,1675.0,0.0016749999999999853,1e-06,0.0005,3982.9479659486233,2109906.6150835394,3390.0715872143505,157986.05795134467,91.97143639193237,240.06231296270562,183.94287278386474,18730.919127615078,2.499353315723935,0.0625,0.03125,3390.0715872143505,63.64391511222873,219.81181990363348,470153.6116500632,8.702045306563377e-09,0.0,0.023544687716334688,3.2768e-05
65,128,1700.0,0.0016999999999999832,1e-06,0.0005,3982.294346635102,2145641.669140613,3473.7064681280417,165075.1681381078,92.23896065911204,241.91637438814598,184.47792131822408,19226.2014300155,2.5654411278750673,0.0625,0.03125,3473.7064681280417,63.62518766386621,236.28012275958918,521790.73181788065,9.42964106798172e-09,0.0,0.023613173928732682,3.2768e-05
65,128,1725.0,0.001724999999999981,1e-06,0.0005,3981.625093120022,2182373.061753512,3559.332533539721,172630.9914801718,92.50233513412525,243.56294541619673,185.0046702682505,19731.415821473,2.632854224682428,0.0625,0.03125,3559.332533539719,63.597053784927006,253.7572857259329,575425.771499427,1.0208168532699347e-08,0.0,0.023680597794336063,3.2768e-05
65,128,1750.0,0.001749999999999979,1e-06,0.0005,3980.9399710715356,2220184.844662675,3646.4025769522264,180634.08759887714,92.76178073614186,244.95812009199935,185.52356147228372,20245.009435683307,2.7013854000009245,0.0625,0.03125,3646.402576952218,63.49971352080622,272.2985045141686,630718.8945071143,1.1015799827873707e-08,0.0,0.023747015868452313,3.2768e-05
65,128,1775.0,0.001774999999999977,1e-06,0.0005,3980.2387507829126,2259170.6825677147,3734.2923471419576,189043.23453231572,93.01749490547655,246.87166055906977,186.0349898109531,20765.06264281246,2.7707785087285584,0.0625,0.03125,3734.292347141941,63.44375225464397,291.9793526593703,688098.4068626133,1.2078089639544487e-08,0.0,0.023812478695801997,3.2768e-05
65,128,1800.0,0.0017999999999999748,1e-06,0.0005,3979.521210384934,2299435.342956816,3850.554555397862,197792.5523239541,93.26965242941323,250.61386189587697,186.53930485882645,21398.877562831178,2.85535136984185,0.0625,0.0234375,3850.554555397862,63.264126990104145,312.91065558296305,748986.1336653382,1.442744360914591e-08,0.0,0.023877031021929784,3.2768e-05
65,128,1825.0,0.0018249999999999727,1e-06,0.0005,3978.7871448749092,2341096.4708545706,3986.7415932061585,206789.0017069716,93.51840651853857,254.24946999161165,187.03681303707714,22188.04470262951,2.9606535973554697,0.0625,0.0234375,3986.7415932061585,63.22456130304992,335.25613612201414,815852.4333497118,1.7340033989456242e-08,0.0,0.023940712068745873,3.2768e-05
65,128,1850.0,0.0018499999999999706,1e-06,0.0005,3978.036381696553,2384286.6872993223,4128.736263981971,215909.80768112894,93.76389026250295,257.72062175574945,187.5277805250059,23008.186316342217,3.070088892421902,0.0625,0.0234375,4128.736263981971,63.229181955749496,359.2507966568701,892042.9109393442,2.0849218153102297e-08,0.0,0.024003555907200755,3.2768e-05
65,128,1875.0,0.0018749999999999685,1e-06,0.0005,3977.2688013965576,2429156.0530156195,4276.135449535798,224999.00836768374,94.00621843416901,260.9556134796129,188.01243686833803,23857.482557658557,3.1834144245169274,0.0625,0.0234375,4276.135449535798,63.400735844618644,385.2167419403486,981358.1800699607,2.5089166018905207e-08,0.0,0.024065591919147266,3.2768e-05
