level_index,requested_dt,effective_dt,step,time,dt,viscosity,energy,enstrophy,max_abs_u1,max_abs_omega1,max_abs_psi1,max_abs_u_r,max_abs_u_z,max_cartesian_vorticity,amplification,argmax_u1_r,argmax_u1_z,argmax_u1_value,circulation_max,divergence_residual_max,axis_parity_defect,odd_symmetry_defect,wall_u1_max_abs,advective_cfl,viscous_cfl,divergence_relative_denominator,divergence_residual_relative,divergence_residual_argmax_r,divergence_residual_argmax_z,divergence_pointwise_ratio_max,divergence_pointwise_ratio_argmax_r,divergence_pointwise_ratio_argmax_z,axis_parity_defect_u1,axis_parity_defect_omega1,axis_parity_relative_u1,axis_parity_relative_omega1,axis_parity_relative_denominator_u1,axis_parity_relative_denominator_omega1,axis_parity_argmax_z_u1,axis_parity_argmax_z_omega1,argmax_cartesian_vorticity_r,argmax_cartesian_vorticity_z
0,6e-07,5.999805639200657e-07,425.0,0.00025499173966602937,5.999805639200657e-07,0.0005,4006.6270511010316,826153.026759728,2656.252051531046,47465.99608234499,36.621760310679164,87.80961813516436,73.24352062135833,7898.376555441155,1.0539169753594229,0.0,0.09375,2656.252051531046,64.92923579100707,33.53498225487647,581.3364928511437,4.0745362639427185e-10,0.0,0.005624920167154372,1.9660163118532714e-05,4638.629070650946,0.007229502886328104,0.0,0.0,0.01757081242255645,0.0,0.9609375,5.2497362525973585,581.3364928511437,0.0005059454928057779,0.0024265187019954716,10376.090561622266,239576.3495962656,0.7734375,0.046875,0.171875,0.0
0,6e-07,5.999805639200657e-07,450.0,0.0002699912537640305,5.999805639200657e-07,0.0005,4006.4678854374806,832176.710470203,2596.197036062491,49508.17185813446,38.413835979417435,92.23239491095575,76.82767195883487,7945.476760180902,1.060201773883485,0.0,0.1015625,2596.1970360624905,64.92613345670212,34.62159331115254,613.6565386562143,4.656612873077393e-10,0.0,0.005900174073155528,1.9660163118532714e-05,4848.608053863307,0.007140522171835793,0.0,0.0,0.038372435946863306,1.0,0.25,5.809952192998026,613.6565386562143,0.0005682470765522374,0.002462528090166686,10224.341545669056,249197.78219247703,0.921875,0.046875,0.171875,0.0
0,6e-07,5.999805639200657e-07,475.0,0.0002849907678620316,5.999805639200657e-07,0.0005,4006.3022045279154,838480.8432477573,2538.6242514312376,51442.05065847053,40.15339846099756,96.54419694545005,80.30679692199512,7994.844741994493,1.0667891724086587,0.0,0.1015625,2538.624251431237,64.92060908840384,35.59438265434346,644.8731086754706,4.802132025361061e-10,0.0,0.006167362214895722,1.9660163118532714e-05,5049.922471951194,0.007048500814031402,0.0,0.0,0.020306147437633378,1.0,0.75,6.340929912490537,644.8731086754706,0.0006272212666335882,0.002497744665500873,10109.55822101421,258182.158321677,0.921875,0.046875,0.171875,0.0
0,6e-07,5.999805639200657e-07,500.0,0.0002999902819600327,5.999805639200657e-07,0.0005,4006.1303105005995,845057.3869456907,2482.6334401013905,53266.572938817466,41.85434656766955,100.74286566831117,83.7086931353391,8046.415082209983,1.0736704418184746,0.0,0.109375,2482.6334401013905,64.91225027474457,36.454978504609244,691.8434123864863,4.94765117764473e-10,0.0,0.0064286193807811184,1.9660163118532714e-05,5242.572686326983,0.0069536429317778505,0.0,0.0,0.06199697425531318,0.984375,0.25,6.728585077202297,691.8434123864863,0.0006737573336074971,0.00259310171170258,9986.659501241273,266801.4946209863,0.921875,0.0546875,0.171875,0.0
0,6e-07,5.999805639200657e-07,525.0,0.00031498979605803384,5.999805639200657e-07,0.0005,4005.9525147608406,851898.416570038,2429.0730112820306,54981.2974523637,43.512918755471276,104.82671954252282,87.02583751094255,8100.120330472808,1.08083658189964,0.0,0.1171875,2429.0730112820306,64.90061264573538,37.205552909185826,744.8565526013263,5.020410753786564e-10,0.0,0.006683367816375209,1.9660163118532714e-05,5426.60461079345,0.006856138520795202,0.0,0.0,0.019132811877470315,0.0,0.0390625,7.091202995274216,744.8565526013263,0.0007195260734194435,0.002705534029262407,9855.38016930269,275308.5137888256,0.0859375,0.0546875,0.171875,0.0
0,6e-07,5.999805639200657e-07,550.0,0.00032998931015603496,5.999805639200657e-07,0.0005,4005.7691364560997,858996.1595971069,2379.5995215939674,56661.47903687345,45.12019620869711,108.79454319727645,90.24039241739422,8155.891233235821,1.0882783518305212,0.0,0.1171875,2379.5995215939674,64.88521856810358,37.848740435762465,799.1151892875787,5.093170329928398e-10,0.0,0.006930237635962394,1.9660163118532714e-05,5602.106322313743,0.006756162460717177,0.0,0.0,0.02205455153807844,0.0,0.796875,7.34803920876584,799.1151892875787,0.0007563232477701405,0.002821202375197475,9715.47447527229,283253.4086575917,0.9140625,0.0546875,0.171875,0.0
0,6e-07,5.999805639200657e-07,575.0,0.0003449888242540361,5.999805639200657e-07,0.0005,4005.5805008747047,866343.0297829496,2333.408003000769,58386.60232288632,46.67608832407072,112.6455736671746,93.35217664814144,8213.656969829208,1.0959863016810474,0.0,0.125,2333.408003000769,64.86555586645731,38.38755843742456,853.7829832043499,5.165929906070232e-10,0.0,0.007169214923330239,1.9660163118532714e-05,5769.204472773778,0.006653873791193292,0.0,0.0,0.04898557056551641,0.0,0.796875,7.734057705456507,853.7829832043499,0.0008065560991006969,0.002937579224864866,9588.98917766528,290641.6875424442,0.9765625,0.0546875,0.171875,0.0
0,6e-07,5.999805639200657e-07,600.0,0.0003599883383520372,5.999805639200657e-07,0.0005,4005.3869377972705,873931.6554247686,2288.8906993185387,60018.63991193911,48.180687023113045,116.37948402236769,96.36137404622609,8273.34539492022,1.103950804765235,0.0,0.1328125,2288.8906993185387,64.84107659754379,38.82533013693683,907.8203107048757,5.165929906070232e-10,0.0,0.00740031379716699,1.9660163118532714e-05,5928.060570388792,0.006549415222049674,0.0,0.0,0.22180471578893476,0.0,0.796875,8.853717522339139,907.8203107048757,0.0009326241346740043,0.0030516771414084145,9493.33948497261,297482.42315237096,0.9765625,0.0546875,0.171875,0.0
0,6e-07,5.999805639200657e-07,625.0,0.0003749878524500383,5.999805639200657e-07,0.0005,4005.188779820018,881754.9021446771,2249.273931313633,61557.17910344678,49.63425384917257,119.9963646843901,99.26850769834515,8334.883286059658,1.112162090672463,0.0,0.1328125,2249.273931313633,64.81119590963299,39.165611500633986,959.9890780970454,5.020410753786564e-10,0.0,0.007623574429229633,1.9660163118532714e-05,6078.867194087432,0.006442912840525311,0.0,0.0,0.15142595820754493,0.0,0.203125,10.072038945574604,959.9890780970454,0.0010725287569484862,0.0031600609531643735,9390.926705062106,303788.15229362785,0.9765625,0.0546875,0.171875,0.0
0,6e-07,5.999805639200657e-07,650.0,0.00038998736654803943,5.999805639200657e-07,0.0005,4004.986360668699,889805.8903648063,2210.2667289268525,63002.226912468475,51.037206704892114,123.49670272790576,102.07441340978423,8398.196594908826,1.1206102787898484,0.0,0.140625,2210.266728926852,64.77529102426223,39.41212261911187,1008.8667437974364,4.94765117764473e-10,0.0,0.00783906100728477,1.9660163118532714e-05,6221.844198271042,0.006334475979013411,0.0,0.0,0.06724646889701963,0.0,0.203125,11.40305395697942,1008.8667437974364,0.0012285890839748314,0.0032573196467423427,9281.4221660568,309722.97877072264,0.9765625,0.0546875,0.171875,0.0
0,6e-07,5.999805639200657e-07,675.0,0.00040498688064604055,5.999805639200657e-07,0.0005,4004.7800135209036,898078.007728143,2175.352663553514,64354.242405058234,52.390106425537496,126.88135946974054,104.78021285107499,8463.210700649119,1.1292854121158613,0.0,0.140625,2175.3526635535136,64.73270038317558,39.568684090229,1086.7801034215372,4.874891601502895e-10,0.0,0.008046859672838719,1.9660163118532714e-05,6357.234959064137,0.006224197209167489,0.0,0.0,0.04691889000826104,0.0,0.203125,12.861250912006653,1086.7801034215372,0.0014033787581045384,0.0034455664087015042,9164.490225986883,315414.06390454713,0.9765625,0.0625,0.171875,0.0
0,6e-07,5.999805639200657e-07,700.0,0.00041998639474404167,5.999805639200657e-07,0.0005,4004.5700693532617,906564.9167909905,2140.5326789351684,65614.16419166539,53.69364336303896,130.15154664389325,107.38728672607792,8529.850663998483,1.1381774911549192,0.0,0.140625,2140.532678935168,64.7046327635006,39.639158713929646,1167.3312302983832,4.874891601502895e-10,0.0,0.008247076460513026,1.9660163118532714e-05,6485.302706772025,0.006112152432381914,0.0,0.0,0.03770882419257754,0.0,0.796875,14.461413673707284,1167.3312302983832,0.0015997509666177815,0.003640415248122843,9039.790552076884,320658.81245286786,0.9765625,0.0625,0.171875,0.0
0,6e-07,5.999805639200657e-07,725.0,0.0004349859088420428,5.999805639200657e-07,0.0005,4004.3568553285154,915260.5583703251,2109.827325570498,66783.42981441427,54.948624134180164,133.30880145511856,109.89724826836033,8598.041480195587,1.1472765076742357,0.0,0.1484375,2109.827325570498,64.7384059115006,39.6273986580959,1247.4792928290553,5.165929906070232e-10,0.0,0.00843983526263223,1.9660163118532714e-05,6606.326982923119,0.005998401041990485,0.0,0.0,0.032416465777366864,0.0,0.203125,16.21848543886881,1247.4792928290553,0.0018098558733857066,0.003832708247304975,8961.20275507287,325482.45583426254,0.9765625,0.0625,0.171875,0.0
0,6e-07,5.999805639200657e-07,750.0,0.0004499854229400439,5.999805639200657e-07,0.0005,4004.1406932357936,924159.1509727348,2079.410861697134,67863.98391658405,56.17481896486406,136.35496079458076,112.34963792972812,8667.708329266008,1.1565724780979982,0.0,0.1484375,2079.410861697134,64.76893846249311,39.537198138189524,1325.7131619427819,5.529727786779404e-10,0.0,0.008628172687525566,1.9660163118532714e-05,6720.600254132351,0.00588298613860852,0.0,0.0,0.028955327289829906,0.0,0.796875,18.147463939945737,1325.7131619427819,0.002043095913930378,0.0040154594574336,8882.335780817455,330152.29664156155,0.9765625,0.0625,0.171875,0.0
0,6e-07,5.999805639200657e-07,775.0,0.000464984937038045,5.999805639200657e-07,0.0005,4003.921897995737,933255.1867616714,2056.1011646506445,68858.27249769925,57.37185210693578,139.29213488938976,114.74370421387157,8738.776821855068,1.166055476309981,0.0,0.046875,2056.1011646506445,64.79564380800751,39.37225156630302,1400.3262316870969,5.529727786779404e-10,0.0,0.008812031022146033,1.9660163118532714e-05,6828.424709173842,0.005765934786306898,0.0,0.0,0.04096571785594666,0.0,0.2109375,20.26333343256556,1400.3262316870969,0.0023033091701273995,0.00418706164532743,8797.487413053092,334441.2741689144,0.9765625,0.0625,0.171875,0.0
0,6e-07,5.999805639200657e-07,800.0,0.00047998445113604614,5.999805639200657e-07,0.0005,4003.7007762403523,942543.4245372367,2044.4740110679352,69769.22123320824,58.52485799051213,142.12268064393425,117.04971598102426,8811.173238901185,1.175715665634272,0.0,0.046875,2044.4740110679352,64.81789429692328,39.13611706244865,1469.4478689818643,5.675246939063072e-10,0.0,0.008989126988925244,1.9660163118532714e-05,6930.109260157787,0.00564725830333555,0.0,0.0,0.06952241311694841,0.0,0.7890625,22.581037272888352,1469.4478689818643,0.002592100103500638,0.004342924967905271,8711.483496487115,338354.42238612403,0.9765625,0.0625,0.171875,0.0
0,6e-07,5.999805639200657e-07,825.0,0.0004949839652340479,5.999805639200657e-07,0.0005,4003.4776249759607,952018.8802087472,2034.7277006068964,70600.1967494449,59.634845984985,144.84917491517473,119.26969196997,8884.824763431823,1.1855433297648796,0.0,0.046875,2034.7277006068964,64.83501966236072,38.83218517617843,1531.0900332955644,5.966285243630409e-10,0.0,0.009159615621979537,1.9660163118532714e-05,7025.966763602958,0.005526952586417453,0.0,0.0,0.1616046995581459,0.0,0.7890625,25.1154929852637,1531.0900332955644,0.002912230787920882,0.004477924759513243,8624.142389207522,341919.5532579685,0.9765625,0.0625,0.171875,0.0
0,6e-07,5.999805639200657e-07,850.0,0.0005099834793320504,5.999805639200657e-07,0.0005,4003.2527303360257,961676.8152361374,2026.807155960793,71354.95084497359,60.70288197475517,147.47438794679306,121.40576394951034,8959.659702791882,1.1955289024186961,0.0,0.046875,2026.807155960793,64.84630562253676,38.46365263470261,1678.1623848641757,6.039044819772243e-10,0.0,0.009323660635849421,1.9660163118532714e-05,7116.311472497957,0.00540499847194029,0.0,0.0,1.0,0.0,0.2109375,27.881649615206697,1678.1623848641757,0.003268601996792949,0.004861893915445375,8530.145194356275,345166.39277812117,0.9765625,0.9765625,0.171875,0.0
0,6e-07,5.999805639200657e-07,875.0,0.0005249829934300529,5.999805639200657e-07,0.0005,4003.026366429344,971512.7235031542,2020.6390182204814,72037.54886915961,61.73007900711035,150.00125716863334,123.4601580142207,9035.607699662378,1.2056629954926987,0.0,0.046875,2020.6390182204814,64.85099271281582,38.14284834664886,1896.4498229806777,6.330083124339581e-10,0.0,0.009481432989060167,1.9660163118532714e-05,7201.456726152912,0.005296546212397383,0.0,0.9921875,0.15389574635598482,0.0,0.7890625,30.894584957633924,1896.4498229806777,0.0036565036171235256,0.005447591144131198,8449.214931158163,348126.3135952782,0.9765625,0.9765625,0.171875,0.0
0,6e-07,5.999805639200657e-07,900.0,0.0005399825075280553,5.999805639200657e-07,0.0005,4002.7987942878685,981522.3170646777,2016.1337049954395,72652.28472016627,62.71758853129866,152.4328615485072,125.43517706259732,9112.599930294717,1.2159364255152658,0.0,0.046875,2016.1337049954395,64.8482754137928,38.01884680927742,2130.2844555824995,6.402842700481415e-10,0.0,0.009633109538487094,1.9660163118532714e-05,7281.7128807526715,0.005221140606871555,0.0,0.015625,0.08660977517173882,0.0,0.2109375,34.16963809256413,2130.2844555824995,0.004078850502300935,0.006072091819744228,8377.271506589557,350832.0557102894,0.9765625,0.9765625,0.171875,0.0
0,6e-07,5.999805639200657e-07,925.0,0.0005549820216260578,5.999805639200657e-07,0.0005,4002.5702609173654,991701.5111837472,2013.1877377321068,73203.5861072831,63.66659224232879,154.82476069401292,127.33318448465758,9190.569288472867,1.2263402381931032,0.0,0.046875,2013.1877377321068,64.83730164790853,37.99876343520873,2380.5772248606663,6.693881005048752e-10,0.0,0.009778871786603855,1.9660163118532714e-05,7357.385480022846,0.005164710145796348,0.0,0.984375,0.06260561469482122,0.0,0.2109375,37.72257071510103,2380.5772248606663,0.004532050535229755,0.006737785793438466,8323.510610013236,353317.4395628562,0.9765625,0.9765625,0.171875,0.0
0,6e-07,5.999805639200657e-07,950.0,0.0005699815357240603,5.999805639200657e-07,0.0005,4002.340998453253,1002046.4090422568,2011.6862924325521,73695.91473142624,64.57829453339795,157.19095220550253,129.1565890667959,9269.450553821582,1.2368657308693887,0.0,0.046875,2011.6862924325521,64.81717272455518,37.936772506655416,2648.2870884183794,6.912159733474255e-10,0.0,0.009918904722212915,1.9660163118532714e-05,7428.77366230135,0.005106734197485704,0.0,0.984375,0.05024909779113459,0.0,0.7890625,41.569749190311995,2648.2870884183794,0.005029853797526493,0.007447018911621081,8264.603875912766,355617.07575171115,0.9765625,0.9765625,0.171875,0.0
0,6e-07,5.999805639200657e-07,975.0,0.0005849810498220628,5.999805639200657e-07,0.0005,4002.111223423105,1012553.2864741426,2011.505917498163,74133.66677193265,65.45391555266107,159.46752086508948,130.90783110532215,9349.18054320192,1.247504472725179,0.0,0.046875,2011.505917498163,64.78861753350407,38.33687071872373,2934.4177042823285,7.712515071034431e-10,0.0,0.010053395753999859,1.9660163118532714e-05,7496.168797561083,0.005114195231462348,0.0,0.9765625,0.0426958055043197,0.0,0.2109375,45.72833826115675,2934.4177042823285,0.005576506787777744,0.008201109372746547,8200.17620374486,357807.41006013355,0.9765625,0.9765625,0.171875,0.0
0,6e-07,5.999805639200657e-07,1000.0,0.0005999805639200652,5.999805639200657e-07,0.0005,4001.8811361166963,1023218.5770322966,2012.5173528895343,74521.07944034293,66.3306278974927,161.6569737767939,132.6612557949854,9429.69824407487,1.2582483225747352,0.0,0.046875,2012.5173528895343,64.7575898132052,38.75135886055068,3240.0171787510626,7.930793799459934e-10,0.0,0.010188054407964086,1.9660163118532714e-05,7559.853345547486,0.00512594055589372,0.0,0.9765625,0.049345622597191115,0.0,0.78125,50.21649704282754,3240.0171787510626,0.006164068652590127,0.00894503608606934,8146.647916019996,362213.98634678987,0.9765625,0.9765625,0.171875,0.0
