group,wall_radius,nr,nz,dr,dz,core_rows,primary,completed,step_count,final_time,reference_vorticity,initial_energy,final_energy,maximum_energy_growth_ratio,maximum_circulation_growth_ratio,final_core_amplification,final_core_max_cartesian_vorticity,final_core_argmax_u1_r,final_core_argmax_u1_z,final_core_max_abs_psi1_z,final_core_energy,final_tail_max_abs_u1,final_tail_max_abs_omega1,final_global_amplification,maximum_odd_symmetry_defect_ratio,maximum_divergence_residual_relative,maximum_axis_parity_relative_u1,maximum_axis_parity_relative_omega1,maximum_wall_u1_abs,maximum_advective_cfl,maximum_viscous_cfl,snapshot_cross_solver_psi_max_abs_difference,snapshot_cross_solver_psi_relative_difference
core_dr192,1.0,193,384,0.005208333333333333,0.0026041666666666665,173,True,True,2205,0.002191729,7561.484634978418,4008.105579707902,3997.866294539037,0.0,4.455465927488689e-05,15.627954940635405,118170.54115974967,0.03125,0.010416666666666666,17741.049183634495,3997.6720243816394,,,15.627954940635405,2.0182527634624085e-09,0.017728138668879977,0.4148134615151493,0.05992534413640301,0.0,0.10022676304450114,0.0002949120000123813,0.7246116684269737,0.004610324521945893
core_dr192,1.5,289,384,0.005208333333333333,0.0026041666666666665,173,True,True,2205,0.002191729,7561.484634978418,4008.105579707902,3997.867008681341,0.0,4.455330461783369e-05,15.6304419847761,118189.34690580606,0.03125,0.010416666666666666,17742.572878318064,3997.66549927612,7.792791392954898e-85,12.105942828343562,15.6304419847761,2.2522466003555633e-09,0.017730411439635,0.4146354973239003,0.05991033605151592,0.0,0.10023008692653615,0.0002949120000123813,0.7246236820737977,0.004610596442742505
core_dr192,2.0,385,384,0.005208333333333333,0.0026041666666666665,173,True,True,2205,0.002191729,7561.484634978418,4008.105579707902,3997.8670096505634,0.0,4.455330218422482e-05,15.630446443874963,118189.38062321358,0.03125,0.010416666666666666,17742.57561049588,3997.6655184197575,8.191361525567908e-85,0.3358549475820183,15.630446443874963,2.151560529878848e-09,0.017730415514898814,0.4146351782541266,0.059910309145751954,0.0,0.10023009288741878,0.0002949120000123813,0.7246237036146113,0.00461059693046589
core_dr192,3.0,577,384,0.005208333333333333,0.0026041666666666665,173,True,True,2205,0.002191729,7561.484634978418,4008.105579707902,3997.8670096518404,0.0,4.455330218133824e-05,15.630446452053333,118189.3806850542,0.03125,0.010416666666666666,17742.57561550661,3997.665518454968,8.192110138273718e-85,0.0003376027453818805,15.630446452053333,2.3961231957456376e-09,0.017730415522374088,0.4146351776758225,0.05991030909603374,0.0,0.1002300928983514,0.0002949120000123813,0.724623703654089,0.004610596931360261
core_dr128,1.0,129,384,0.0078125,0.0026041666666666665,116,False,True,2204,0.002191729,7562.924892101722,4008.1058608193493,3999.8516822108145,0.0,0.0003538437733763278,19.12468416495846,144638.549924748,0.03125,0.010416666666666666,19002.914978974946,3999.6642899524145,,,19.12468416495846,5.310700488382111e-09,0.03705968083726066,0.4636391543500242,0.08320078612690786,0.0,0.10024708725784238,0.0002949120000123813,1.4444190215526476,0.009171970370783546
core_dr128,2.0,257,384,0.0078125,0.0026041666666666665,116,False,True,2204,0.002191729,7562.924892101722,4008.1058608193493,3999.8519731021142,0.0,0.00035385286469358235,19.129474285201724,144674.77724437192,0.03125,0.010416666666666666,19004.559149489964,3999.6569782982183,6.075776744236934e-63,0.23281077078537998,19.129474285201724,5.4645303499949216e-09,0.03706570255589723,0.4634784345712449,0.08317986588464092,0.0,0.10024699877234773,0.0002949120000123813,1.444429198482311,0.009172564650375368
